,zpid,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,city_austin,city_del valle,city_driftwood,city_dripping springs,city_manchaca,city_manor,city_pflugerville,city_road,city_west lake hills,homeType_Apartment,homeType_Condo,homeType_Mobile / Manufactured,homeType_MultiFamily,homeType_Multiple Occupancy,homeType_Other,homeType_Residential,homeType_Single Family,homeType_Townhouse,homeType_Vacant Land
14721,29408969,78756,30.31707191467285,-97.74315643310548,1.98,0,0,1,0,1,0,0,0,1939,419000.0,4,2019-04-16,4,2019,31,0,6,1,0,0,0,0,0,6751.0,1419.0,1,0,1,1,1.2333333333333334,7.0,1177,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14722,29405144,78751,30.311037063598643,-97.72724151611328,1.98,1,0,1,1,1,0,1,1,1947,525000.0,5,2018-03-23,3,2018,30,0,4,2,0,0,0,0,0,9060.0,1847.0,1,0,1,1,1.5333333333333332,7.333333333333332,1142,15,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14723,29410468,78731,30.3218994140625,-97.75084686279295,1.98,1,0,1,1,1,0,1,1,1953,800000.0,3,2020-08-17,8,2020,100,0,7,3,0,0,0,0,0,7840.0,1921.0,1,0,1,1,1.1333333333333333,7.0,1177,16,2.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14724,29405141,78751,30.31143569946289,-97.72698211669922,1.98,1,0,1,1,1,0,0,1,2018,399000.0,4,2018-08-14,8,2018,1,0,8,3,0,0,0,0,0,10018.0,2307.0,1,0,1,1,1.5333333333333332,7.333333333333332,1142,15,4.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14725,29405138,78751,30.3116397857666,-97.72737121582033,1.98,1,0,1,1,1,0,0,1,1946,399000.0,4,2020-08-07,8,2020,43,0,7,3,2,1,0,0,0,6795.0,840.0,1,0,1,1,1.5333333333333334,7.333333333333332,1142,15,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14726,29410637,78756,30.32067108154297,-97.7376937866211,1.98,4,0,1,1,1,0,0,4,1950,419000.0,8,2019-07-01,7,2019,24,0,1,2,1,0,0,0,0,10367.0,2324.0,1,0,1,1,2.6666666666666665,6.0,1196,16,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14727,29409136,78756,30.32065010070801,-97.7420654296875,1.98,0,0,1,0,1,0,0,0,1941,509900.0,2,2019-07-01,7,2019,30,0,0,1,1,1,0,0,0,6316.0,1410.0,1,0,1,1,1.1,7.0,1177,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14728,29338636,78703,30.30655288696289,-97.75357055664062,1.98,0,0,1,0,1,0,0,0,1941,869000.0,2,2018-09-05,9,2018,35,0,2,1,0,0,0,0,0,7666.0,1835.0,1,0,1,1,1.4,6.0,1196,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14729,29336968,78703,30.29894256591797,-97.75438690185548,1.98,1,0,1,1,1,0,0,1,1934,2175000.0,4,2018-10-27,10,2018,38,0,4,3,0,0,0,0,0,11761.2,4420.0,0,0,0,0,1.838295658649848,5.778694090331862,1237,15,6.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14730,29406129,78756,30.313440322875977,-97.74549865722656,1.98,2,0,1,1,1,0,1,2,2004,950000.0,2,2018-12-07,12,2018,57,0,3,2,0,0,0,0,0,6751.0,2813.0,1,0,1,1,1.9666666666666668,6.0,1196,16,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14731,29409128,78756,30.321428298950195,-97.7433090209961,1.98,4,0,1,1,1,0,1,4,2006,939900.0,3,2020-10-05,10,2020,118,0,7,2,1,2,0,1,0,9100.0,2400.0,1,0,1,1,1.0333333333333334,7.0,1177,16,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14732,29395626,78705,30.29425621032715,-97.7353057861328,1.98,0,1,1,0,1,0,0,0,1935,799900.0,5,2018-09-14,9,2018,24,0,6,1,0,0,0,0,0,8102.0,2500.0,1,0,1,1,1.4333333333333336,7.333333333333332,1142,15,4.0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14733,29426958,78758,30.36143112182617,-97.70523071289062,1.98,4,1,1,1,1,0,0,4,1968,439000.0,2,2021-01-21,1,2021,75,0,5,2,5,2,0,0,0,11325.6,1738.0,1,0,1,1,0.6333333333333334,4.0,1028,14,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14734,29403324,78751,30.30924987792969,-97.72991180419922,1.98,3,0,1,1,1,1,0,3,1929,449500.0,3,2021-01-24,1,2021,11,1,4,2,1,2,0,0,0,3528.0,1056.0,1,0,1,1,1.5,7.333333333333332,1142,15,2.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14735,29338621,78703,30.30533790588379,-97.75489044189452,1.98,2,0,1,1,1,0,0,2,1947,530000.0,1,2019-03-20,3,2019,1,0,3,2,0,0,0,0,0,7797.0,1476.0,1,0,1,1,1.3333333333333333,6.0,1196,16,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14736,124836117,78751,30.31942749023437,-97.72762298583984,1.98,1,1,1,1,1,0,0,1,2014,582000.0,6,2020-09-16,9,2020,144,0,3,2,2,2,0,0,0,3528.0,1538.0,1,0,1,1,0.9333333333333332,6.333333333333332,1087,16,3.0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14737,29338614,78703,30.30753898620605,-97.7541046142578,1.98,0,0,1,0,1,0,0,0,1953,749900.0,1,2019-03-05,3,2019,30,0,2,2,0,0,0,0,0,7884.0,1603.0,1,0,1,1,1.4333333333333331,6.0,1196,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14738,2086473113,78705,30.29522132873535,-97.7301254272461,1.98,0,1,1,0,1,0,0,0,1942,639000.0,1,2019-02-19,2,2019,34,0,2,0,0,0,0,0,0,7884.0,1205.0,1,0,1,1,1.2666666666666666,7.333333333333332,1142,15,3.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14739,29340330,78731,30.31048011779785,-97.75516510009766,1.98,0,0,1,0,1,0,0,0,1942,749000.0,4,2020-12-29,12,2020,32,0,0,1,2,0,0,0,0,6969.0,1149.0,1,0,1,1,1.5666666666666664,6.0,1196,16,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14740,29406112,78756,30.31612777709961,-97.74488830566406,1.98,2,0,1,1,1,0,0,2,1938,699000.0,4,2020-10-27,10,2020,55,0,2,2,3,1,0,0,0,6838.0,1312.0,1,0,1,1,2.1333333333333333,6.0,1196,16,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14741,29416551,78752,30.33769226074219,-97.71263122558594,1.98,2,0,1,1,1,0,0,2,1958,249900.0,2,2019-08-09,8,2019,7,0,0,2,0,0,0,0,0,7013.0,1307.0,1,0,1,1,0.8333333333333334,3.333333333333333,841,13,2.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14742,121656110,78751,30.30271148681641,-97.72742462158205,1.98,3,1,1,1,1,0,0,3,2014,750000.0,3,2018-11-06,11,2018,31,0,4,3,0,0,0,0,0,5052.0,2011.0,1,0,1,1,1.3666666666666665,7.333333333333332,1142,15,3.0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14743,29337107,78703,30.29909324645996,-97.752197265625,1.98,2,0,1,1,1,0,0,2,1976,950000.0,6,2020-08-07,8,2020,34,0,0,2,0,0,0,0,0,5662.0,2349.0,1,0,1,1,1.4333333333333331,7.0,1298,16,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14744,29401465,78751,30.30256271362305,-97.72667694091795,1.98,2,0,1,1,1,0,0,2,1922,775000.0,1,2019-09-25,9,2019,40,0,1,3,2,0,0,1,0,6490.0,2239.0,1,0,1,1,1.3666666666666665,7.333333333333332,1142,15,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14745,29409105,78756,30.32171440124512,-97.74419403076172,1.98,0,0,1,0,1,0,0,0,1950,950000.0,4,2020-10-23,10,2020,45,0,1,1,5,0,1,0,0,8712.0,2708.0,1,0,1,1,1.0333333333333334,7.0,1177,16,3.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14746,29405103,78751,30.31170082092285,-97.72802734375,1.98,2,0,1,1,1,0,0,2,2016,999000.0,4,2018-06-30,6,2018,55,0,4,3,0,0,0,0,0,6751.0,2723.0,1,0,1,1,1.5333333333333334,7.333333333333332,1142,15,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14747,29399100,78705,30.30055046081543,-97.73622131347656,1.98,0,0,1,0,1,0,1,0,1930,699000.0,4,2019-02-02,2,2019,28,0,1,1,0,0,0,0,0,6272.0,1736.0,1,0,1,1,1.5,7.333333333333332,1142,15,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14748,29395599,78705,30.29424095153809,-97.7406997680664,1.98,1,0,1,1,1,0,0,1,1965,1100000.0,1,2020-05-15,5,2020,40,0,5,2,1,2,0,1,0,4965.0,3512.0,1,0,1,1,1.6000000000000003,7.333333333333332,1142,15,5.0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14749,29408964,78756,30.31817626953125,-97.74408721923828,1.98,2,0,1,1,1,0,0,2,1938,1300000.0,2,2020-08-31,8,2020,66,0,6,3,1,0,0,0,0,6664.0,2602.0,1,0,1,1,1.1666666666666667,7.0,1177,16,3.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14750,29408826,78756,30.319562911987305,-97.7461166381836,1.98,0,0,1,0,1,0,1,0,1953,2200000.0,5,2020-12-30,12,2020,71,0,6,3,0,0,0,0,0,14810.4,2376.0,1,0,1,1,1.1333333333333333,7.0,1177,16,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14751,29404962,78756,30.312334060668945,-97.7400894165039,1.98,2,0,1,1,1,0,1,2,2009,699990.0,1,2019-06-28,6,2019,27,0,6,4,0,0,0,0,0,6500.0,2500.0,1,0,1,1,2.1333333333333333,6.0,1196,16,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14752,29404961,78756,30.312463760375977,-97.74002075195312,1.98,0,0,1,0,1,0,0,0,1950,525000.0,5,2019-02-11,2,2019,16,0,1,0,0,0,0,0,0,6577.0,1517.0,1,0,1,1,2.1666666666666665,6.0,1196,16,2.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14753,29406088,78756,30.31476783752441,-97.74628448486328,1.98,1,0,1,1,1,0,1,1,1939,889000.0,1,2018-08-09,8,2018,29,0,4,2,0,0,0,0,0,6751.0,2350.0,1,0,1,1,2.033333333333333,6.0,1196,16,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14754,29404959,78756,30.31268119812012,-97.74049377441406,1.98,2,0,1,1,1,0,1,2,2014,1350000.0,1,2019-04-29,4,2019,26,0,5,2,0,0,0,0,0,6534.0,2599.0,1,0,1,1,2.1333333333333333,6.0,1196,16,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14755,29336959,78703,30.30335998535156,-97.75291442871094,1.98,1,0,1,1,1,0,0,1,1939,649000.0,2,2019-06-10,6,2019,12,0,4,2,3,1,0,0,0,6969.0,1636.0,1,0,1,1,1.3333333333333333,6.0,1196,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14756,29410537,78731,30.319543838500977,-97.75114440917967,1.98,2,0,1,1,1,0,0,2,2019,370000.0,6,2020-12-04,12,2020,26,0,9,3,2,0,0,0,0,6621.0,2755.0,1,0,1,1,2.1666666666666665,6.0,1196,16,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14757,29405080,78751,30.310880661010746,-97.7285385131836,1.98,0,0,1,0,1,0,0,0,1978,465000.0,3,2020-06-12,6,2020,47,0,4,0,1,0,0,1,0,6969.0,864.0,1,0,1,1,1.5333333333333332,7.333333333333332,1142,15,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14758,29405079,78751,30.311004638671875,-97.7284698486328,1.98,0,0,1,0,1,0,0,0,1934,535000.0,2,2019-11-27,11,2019,23,0,4,2,2,0,0,1,0,6708.0,1179.0,1,0,1,1,1.5333333333333332,7.333333333333332,1142,15,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14759,29398079,78705,30.297100067138672,-97.74615478515624,1.98,0,1,1,0,1,0,0,0,1982,295000.0,1,2018-05-03,5,2018,20,0,5,0,0,0,0,0,0,1955.0,936.0,1,0,1,1,1.5,6.0,1196,16,2.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14760,2084268578,78756,30.30712890625,-97.74420166015624,1.98,1,1,1,1,1,0,0,1,2019,779000.0,1,2019-08-28,8,2019,15,0,0,2,0,0,0,0,0,8276.0,1931.0,1,0,1,1,1.7333333333333332,6.0,1196,16,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14761,29403078,78756,30.30790138244629,-97.7441864013672,1.98,2,1,1,1,1,0,0,2,2018,1199000.0,1,2019-02-22,2,2019,45,0,4,4,0,0,0,0,0,6969.0,2727.0,1,0,1,1,1.8,6.0,1196,16,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14762,29341078,78731,30.314666748046875,-97.7547378540039,1.98,0,0,1,0,1,0,0,0,1953,580000.0,1,2018-07-14,7,2018,18,0,1,1,0,0,0,0,0,8232.0,1230.0,1,0,1,1,1.8333333333333333,6.0,1196,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14763,29337076,78703,30.30262565612793,-97.75212860107422,1.98,2,0,1,1,1,0,0,2,1939,835000.0,1,2020-06-23,6,2020,40,0,2,2,3,0,0,0,0,6490.0,1314.0,1,0,1,1,1.3,6.0,1196,16,2.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14764,29400575,78751,30.30131912231445,-97.73148345947266,1.98,1,0,1,1,1,0,0,1,1958,375000.0,4,2019-06-05,6,2019,27,0,3,2,0,0,0,0,0,7753.0,1212.0,1,0,1,1,1.4,7.333333333333332,1142,15,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14765,29405154,78751,30.310455322265625,-97.7270050048828,1.98,2,1,1,1,1,0,0,2,2007,549900.0,6,2019-11-05,11,2019,26,0,4,3,0,0,0,0,0,3876.0,1691.0,1,0,1,1,1.5333333333333332,7.333333333333332,1142,15,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14766,29406072,78756,30.315975189208984,-97.74607849121094,1.98,2,0,1,1,1,0,0,2,2018,1299990.0,3,2019-05-24,5,2019,1,0,3,3,0,0,0,0,0,6534.0,3324.0,1,0,1,1,2.0666666666666664,6.0,1196,16,4.0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14767,29411455,78731,30.32180976867676,-97.74781036376952,1.98,0,0,1,0,1,0,0,0,1950,565000.0,1,2019-11-04,11,2019,1,0,6,1,2,1,0,0,0,10454.0,1152.0,1,0,1,1,1.0666666666666669,7.0,1177,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14768,29410570,78756,30.32159996032715,-97.73802185058594,1.98,1,0,1,1,1,0,0,1,2007,615000.0,6,2020-08-03,8,2020,38,0,3,2,1,2,0,1,0,7492.0,2535.0,1,0,1,1,2.6666666666666665,6.0,1196,16,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14769,29405069,78751,30.310340881347656,-97.72937774658205,1.98,2,0,1,1,1,0,0,2,2017,1299000.0,2,2020-07-16,7,2020,41,0,5,3,2,0,0,0,0,6577.0,3161.0,1,0,1,1,1.5333333333333332,7.333333333333332,1142,15,4.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14770,29410453,78731,30.32113265991211,-97.75178527832033,1.98,2,0,1,1,1,0,0,2,2019,1600000.0,2,2020-10-13,10,2020,61,0,4,2,3,1,0,0,0,8276.0,3137.0,1,0,1,1,1.1666666666666667,7.0,1177,16,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14771,29410564,78756,30.31836700439453,-97.74732208251952,1.98,2,0,1,1,1,0,0,2,1959,850000.0,1,2020-09-15,9,2020,80,0,5,2,2,2,0,1,0,10454.0,2536.0,1,0,1,1,1.2000000000000002,7.0,1177,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14772,29337061,78703,30.303386688232425,-97.75242614746094,1.98,2,0,1,1,1,0,0,2,1939,895000.0,4,2020-05-13,5,2020,28,0,3,3,2,1,0,1,0,7013.0,2187.0,1,0,1,1,1.3,6.0,1196,16,2.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14773,29405059,78751,30.311767578125,-97.72914123535156,1.98,0,0,1,0,1,0,0,0,1923,450000.0,1,2018-10-15,10,2018,1,0,8,0,0,0,0,0,0,6534.0,1250.0,1,0,1,1,1.5666666666666669,7.333333333333332,1142,15,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14774,29401559,78751,30.30635452270508,-97.72479248046876,1.98,0,1,1,0,1,0,0,0,1984,244900.0,3,2018-06-07,6,2018,11,0,6,0,0,0,0,0,0,1001.0,917.0,1,0,1,1,1.4333333333333331,7.333333333333332,1142,15,2.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14775,29337058,78703,30.30202865600586,-97.75303649902344,1.98,2,0,1,1,1,0,0,2,2013,1150000.0,4,2020-03-12,3,2020,31,0,3,2,3,1,0,1,0,7840.0,1947.0,1,0,1,1,1.3,6.0,1196,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14776,29406055,78756,30.314149856567383,-97.74736785888672,1.98,2,0,1,1,1,0,1,2,1953,575000.0,6,2020-06-24,6,2020,13,0,3,1,0,0,0,0,0,10149.0,1441.0,1,0,1,1,1.933333333333333,6.0,1196,16,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14777,29403052,78756,30.309871673583984,-97.74442291259766,1.98,2,0,1,1,1,0,0,2,1944,700000.0,7,2020-03-23,3,2020,1,0,3,2,1,0,0,0,0,8319.0,2050.0,1,0,1,1,1.8666666666666665,6.0,1196,16,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14778,29410452,78731,30.32096099853516,-97.75187683105467,1.98,2,0,1,1,1,1,0,2,2020,1300000.0,4,2020-10-30,10,2020,45,0,4,2,0,0,0,0,0,7078.0,2811.0,1,0,1,1,1.1666666666666667,7.0,1177,16,3.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14779,29401451,78751,30.30527114868164,-97.7260284423828,1.98,1,0,1,1,1,0,0,1,1936,525000.0,1,2020-09-21,9,2020,57,0,4,2,0,0,0,0,0,6403.0,1308.0,1,0,1,1,1.4333333333333336,7.333333333333332,1142,15,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14780,87382949,78705,30.29438591003418,-97.72992706298828,1.98,2,0,0,1,1,0,0,2,1940,23000.0,4,2018-03-02,3,2018,31,0,0,2,0,0,0,0,0,11761.2,1810.0,0,0,0,0,1.838295658649848,5.778694090331862,1237,15,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14781,2094615547,78705,30.29989051818848,-97.739501953125,1.98,0,0,1,0,1,0,0,0,1981,685000.0,2,2019-05-28,5,2019,22,0,6,2,0,0,0,1,0,3484.0,2130.0,1,0,1,1,1.6,7.333333333333332,1142,15,3.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14782,2078396045,78756,30.31606864929199,-97.7460479736328,1.98,2,0,1,1,1,1,0,2,2020,1500000.0,1,2020-11-05,11,2020,61,0,3,2,2,1,0,0,0,6534.0,2650.0,1,0,1,1,2.1,6.0,1196,16,4.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14783,29410545,78756,30.318084716796875,-97.74798583984376,1.98,0,0,1,0,1,0,1,0,1960,275000.0,7,2018-08-01,8,2018,31,0,7,1,0,0,0,0,1,10890.0,1680.0,1,0,1,1,2.1333333333333333,6.0,1196,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14784,29403039,78756,30.31124687194824,-97.74333953857422,1.98,2,0,1,1,1,0,1,2,2016,1350000.0,10,2020-10-14,10,2020,121,0,3,2,2,0,0,0,0,6708.0,2673.0,1,0,1,1,1.9666666666666668,6.0,1196,16,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14785,29406037,78756,30.316225051879886,-97.74650573730467,1.98,0,0,1,0,1,0,1,0,1996,1000000.0,1,2019-06-05,6,2019,40,0,4,1,0,1,0,1,0,7405.0,3000.0,1,0,1,1,2.1,6.0,1196,16,3.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14786,29398037,78705,30.297595977783203,-97.74346160888672,1.98,3,0,1,1,1,0,1,3,1912,1450000.0,5,2020-07-16,7,2020,88,0,3,2,2,3,0,0,0,13939.2,5533.0,1,0,1,1,1.6333333333333335,6.0,1196,16,5.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14787,29403444,78751,30.307796478271484,-97.7255401611328,1.98,2,0,1,1,1,0,0,2,2016,1275000.0,4,2020-08-17,8,2020,79,0,2,3,1,1,0,0,0,6229.0,2410.0,1,0,1,1,1.4666666666666666,7.333333333333332,1142,15,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14788,29337035,78703,30.30123710632324,-97.75334930419922,1.98,1,0,1,1,1,0,0,1,1940,975000.0,2,2018-06-09,6,2018,33,0,2,3,0,0,0,0,0,9321.0,2573.0,1,0,1,1,1.2666666666666666,6.0,1196,16,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14789,29408942,78756,30.317567825317383,-97.7457504272461,1.98,2,0,1,1,1,0,1,2,1954,600000.0,3,2019-03-13,3,2019,2,0,4,2,0,0,0,0,0,9713.0,1417.0,1,0,1,1,1.2333333333333334,7.0,1177,16,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14790,29395532,78705,30.29467010498047,-97.74386596679688,1.98,0,1,1,0,1,0,0,0,1983,289500.0,2,2018-11-30,11,2018,9,0,4,0,0,0,0,0,0,827.0,910.0,1,0,1,1,1.6,6.0,1196,16,2.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14791,29406031,78756,30.315439224243164,-97.7470245361328,1.98,0,0,1,0,1,0,0,0,1998,739000.0,2,2019-06-26,6,2019,35,0,3,1,0,0,0,1,0,7448.0,2014.0,1,0,1,1,2.033333333333333,6.0,1196,16,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14792,29337031,78703,30.300912857055664,-97.75267791748048,1.98,2,0,1,1,1,0,0,2,1937,779000.0,4,2020-06-09,6,2020,25,0,3,4,2,1,0,0,0,7579.0,2047.0,1,0,1,1,1.2666666666666666,6.0,1196,16,2.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14793,29406029,78756,30.31518173217773,-97.7471923828125,1.98,2,0,1,1,1,0,0,2,1995,650000.0,6,2018-03-27,3,2018,40,0,5,2,0,0,0,0,0,7448.0,2152.0,1,0,1,1,2.033333333333333,6.0,1196,16,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14794,29406028,78756,30.315052032470703,-97.74727630615234,1.98,2,0,1,1,1,0,0,2,1995,730000.0,10,2018-02-20,2,2018,28,0,4,2,0,0,0,0,0,7448.0,2214.0,1,0,1,1,2.033333333333333,6.0,1196,16,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14795,29403028,78756,30.30885505676269,-97.74488830566406,1.98,2,0,1,1,1,0,0,2,1954,650000.0,5,2019-09-06,9,2019,15,0,6,5,0,0,0,0,0,7326.0,1750.0,1,0,1,1,1.8,6.0,1196,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14796,29337028,78703,30.30068588256836,-97.75221252441406,1.98,1,0,1,1,1,0,0,1,1938,940000.0,5,2018-08-22,8,2018,30,0,3,2,0,0,0,0,0,7840.0,2282.0,0,0,0,0,1.838295658649848,5.778694090331862,1237,15,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14797,29405023,78751,30.31103515625,-97.73017120361328,1.98,0,0,1,0,1,0,0,0,1940,599500.0,2,2018-03-10,3,2018,1,0,0,2,0,0,0,0,0,7840.0,1539.0,1,0,1,1,1.5666666666666669,7.333333333333332,1142,15,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14798,29410441,78731,30.321590423583984,-97.75106811523438,1.98,0,0,1,0,1,0,0,0,2011,840000.0,1,2019-08-09,8,2019,37,1,5,1,1,0,0,1,0,6926.0,2156.0,1,0,1,1,1.1333333333333333,7.0,1177,16,2.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14799,241931521,78731,30.31203269958496,-97.75333404541016,1.98,0,1,1,0,1,0,0,0,2016,795000.0,1,2019-08-20,8,2019,24,0,3,1,1,1,0,0,0,3484.0,1815.0,1,0,1,1,1.6666666666666667,6.0,1196,16,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
