,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear
672,89550796,245000.0,2.0,1704.0,3,3.6666666666666665,1,11,2,-97.63153839111328,1,78724,1.98,2019-06-14,6,2019
675,70323862,1435000.0,6.0,4684.0,5,8.0,2,14,0,-97.85903930664062,0,78733,1.98,2019-11-11,11,2019
679,70341923,269000.0,3.0,2691.0,4,3.333333333333333,2,14,1,-97.61817169189452,1,78617,1.98,2019-05-22,5,2019
684,60136362,200000.0,1.0,952.0,1,8.0,1,14,0,-97.8695297241211,0,78733,1.98,2019-07-25,7,2019
689,29470419,199900.0,3.0,1466.0,3,3.0,2,14,1,-97.64512634277344,1,78617,1.98,2019-10-07,10,2019
690,121656881,365000.0,3.0,1790.0,2,7.0,2,16,1,-97.8285903930664,1,78750,1.98,2019-03-01,3,2019
691,64842284,228500.0,3.0,1450.0,3,3.6666666666666665,2,11,2,-97.64290618896484,1,78724,1.98,2019-06-17,6,2019
692,2086373955,568900.0,4.0,3400.0,4,7.0,1,16,1,-97.99888610839844,1,78737,2.01,2019-05-23,5,2019
693,70345631,199900.0,2.0,1436.0,3,3.0,1,13,1,-97.59241485595705,1,78725,1.98,2019-11-01,11,2019
698,114157955,399900.0,4.0,2835.0,4,8.0,1,15,0,-97.9983367919922,0,78737,2.01,2019-08-21,8,2019
699,29351381,799999.0,5.0,3549.0,5,7.0,2,16,1,-97.78661346435548,1,78731,1.98,2019-01-16,1,2019
702,251029914,236900.0,2.0,1591.0,3,3.0,1,14,1,-97.63207244873048,1,78617,1.98,2019-05-30,5,2019
703,125887777,575000.0,4.0,2758.0,4,8.333333333333334,2,17,1,-97.92899322509766,1,78732,1.98,2019-06-28,6,2019
707,125934135,248500.0,2.0,1617.0,3,3.6666666666666665,1,12,1,-97.69422912597656,1,78744,1.98,2019-07-02,7,2019
708,70992278,334400.0,3.0,1995.0,3,8.333333333333334,2,16,1,-97.79380798339844,1,78717,2.21,2019-09-12,9,2019
714,2098913275,199900.0,2.0,1100.0,3,3.0,1,13,1,-97.5737533569336,1,78725,1.98,2019-10-30,10,2019
721,70352275,999990.0,4.0,4000.0,5,8.333333333333334,2,17,1,-97.92012786865234,1,78732,1.98,2019-08-29,8,2019
722,83829268,270000.0,3.0,2088.0,4,3.6666666666666665,2,11,2,-97.6291046142578,1,78724,1.98,2019-05-29,5,2019
723,29351378,949997.0,5.0,3972.0,4,7.0,2,16,1,-97.78617095947266,1,78731,1.98,2019-05-20,5,2019
724,94882853,349000.0,2.0,1859.0,3,8.333333333333334,1,17,1,-97.89379119873048,1,78732,1.98,2019-12-31,12,2019
725,250399952,625000.0,4.0,3800.0,4,7.0,1,16,1,-97.97703552246094,1,78619,2.01,2019-03-29,3,2019
726,70345600,195000.0,3.0,2026.0,5,3.0,2,13,1,-97.59364318847656,1,78725,1.98,2019-10-09,10,2019
729,29377392,419900.0,3.0,2776.0,4,8.666666666666666,2,16,1,-97.81057739257812,0,78750,1.98,2019-06-28,6,2019
734,114156945,465000.0,4.0,3239.0,4,8.0,2,15,0,-97.99356842041016,0,78737,2.01,2019-02-15,2,2019
735,251030597,259000.0,3.0,2381.0,4,3.0,2,13,1,-97.58809661865234,1,78725,1.98,2019-02-28,2,2019
737,29370392,479999.0,2.0,2380.0,4,9.0,1,16,1,-97.7959213256836,1,78750,1.98,2019-04-01,4,2019
741,64658848,650000.0,4.0,3251.0,3,8.0,2,14,0,-97.86080169677734,0,78733,1.98,2019-02-02,2,2019
742,185217270,327000.0,2.0,1859.0,3,8.333333333333334,1,16,1,-97.79450225830078,1,78717,2.21,2019-03-28,3,2019
743,29462580,186000.0,2.0,1662.0,3,3.0,1,13,1,-97.58936309814452,1,78725,1.98,2019-01-04,1,2019
746,63712399,169000.0,2.0,1985.0,3,3.333333333333333,1,14,1,-97.62355041503906,1,78617,1.98,2019-03-15,3,2019
748,83830766,235000.0,2.0,1532.0,3,3.6666666666666665,1,11,2,-97.6290054321289,1,78724,1.98,2019-02-14,2,2019
749,29342348,749000.0,4.0,3343.0,4,9.333333333333334,2,14,0,-97.84812927246094,0,78733,1.98,2019-09-06,9,2019
750,29353871,949000.0,4.0,3360.0,4,7.0,1,16,1,-97.78704071044922,1,78731,1.98,2019-07-17,7,2019
751,89547757,400000.0,2.0,2045.0,3,8.333333333333334,1,17,1,-97.91446685791016,1,78732,1.98,2019-11-15,11,2019
754,125805573,203000.0,2.0,1550.0,3,3.0,1,13,1,-97.5787124633789,1,78725,1.98,2019-03-29,3,2019
756,29336264,1695000.0,3.0,2333.0,3,9.0,1,15,0,-97.78807067871094,0,78746,1.98,2019-05-30,5,2019
758,29353870,1173000.0,3.0,2933.0,4,7.0,1,16,1,-97.78641510009766,1,78731,1.98,2019-02-28,2,2019
762,29342345,1140000.0,4.0,4299.0,4,9.333333333333334,2,14,0,-97.84745025634766,0,78733,1.98,2019-04-09,4,2019
773,29351365,799900.0,3.0,2329.0,3,7.0,2,16,1,-97.78661346435548,1,78731,1.98,2019-06-21,6,2019
776,70337262,969500.0,3.0,3122.0,4,7.0,1,16,1,-97.81965637207033,1,78730,1.98,2019-10-10,10,2019
777,83826891,205000.0,2.0,1366.0,3,3.0,1,14,1,-97.6369171142578,1,78617,1.98,2019-11-11,11,2019
782,83819259,215000.0,2.0,1341.0,3,3.6666666666666665,1,11,2,-97.62699127197266,1,78724,1.98,2019-11-27,11,2019
784,29375883,680000.0,2.0,2501.0,3,8.666666666666666,1,16,1,-97.7911376953125,0,78750,1.98,2019-01-25,1,2019
785,83123966,5800.0,6.0,4979.0,5,7.0,2,16,1,-97.81741333007812,1,78730,1.98,2019-02-11,2,2019
787,241937749,204900.0,2.0,1570.0,3,3.0,1,13,1,-97.57825469970705,1,78725,1.98,2019-10-04,10,2019
790,243334255,364999.0,3.0,2244.0,4,8.333333333333334,2,16,1,-97.7981948852539,1,78717,2.21,2019-05-29,5,2019
794,29359361,655000.0,4.0,3569.0,4,7.0,2,16,1,-97.8464126586914,1,78730,1.98,2019-06-19,6,2019
795,29344758,2595000.0,7.0,7413.0,5,9.0,2,15,0,-97.8034439086914,0,78746,1.98,2019-10-01,10,2019
796,241930604,431000.0,3.0,2629.0,4,3.6666666666666665,1,12,1,-97.71944427490234,1,78744,1.98,2019-09-20,9,2019
799,89552498,215000.0,2.0,1704.0,3,3.6666666666666665,1,11,2,-97.6328125,1,78724,1.98,2019-05-24,5,2019
813,29361741,384000.0,2.0,1404.0,2,8.333333333333334,1,17,1,-97.91087341308594,1,78732,1.98,2019-10-30,10,2019
815,2142047553,79900.0,3.0,1300.0,3,3.0,1,13,1,-97.56950378417967,1,78725,1.98,2019-02-15,2,2019
818,145551602,349000.0,4.0,2440.0,4,3.6666666666666665,2,12,1,-97.6939468383789,1,78744,1.98,2019-01-19,1,2019
819,121655881,425000.0,4.0,2640.0,4,7.0,2,16,1,-97.84495544433594,1,78726,1.98,2019-05-31,5,2019
820,70352247,999000.0,4.0,3571.0,4,7.0,1,16,1,-97.82489776611328,1,78730,1.98,2019-10-25,10,2019
823,58298859,489000.0,2.0,1842.0,3,7.0,1,17,1,-97.78881072998048,1,78750,1.98,2019-05-28,5,2019
825,80096879,200000.0,2.0,1442.0,3,3.333333333333333,1,14,1,-97.61994934082033,1,78617,1.98,2019-11-18,11,2019
831,251032231,239500.0,2.0,2029.0,4,2.6666666666666665,1,13,1,-97.58524322509766,1,78724,1.98,2019-07-31,7,2019
832,202153434,455000.0,3.0,2677.0,4,8.0,1,15,0,-97.99640655517578,0,78737,2.01,2019-09-16,9,2019
837,58298858,510000.0,2.0,1857.0,3,7.0,1,17,1,-97.78897857666016,1,78750,1.98,2019-10-18,10,2019
839,124720093,410000.0,3.0,3251.0,3,3.6666666666666665,2,12,1,-97.6944580078125,1,78744,1.98,2019-06-14,6,2019
842,80095730,212500.0,2.0,1767.0,3,2.6666666666666665,1,13,1,-97.57693481445312,1,78724,1.98,2019-07-31,7,2019
843,29358857,435000.0,3.0,2042.0,4,7.0,2,17,1,-97.78762817382812,1,78750,1.98,2019-06-04,6,2019
848,83124833,590000.0,4.0,3297.0,4,8.333333333333334,2,17,1,-97.9074478149414,1,78732,1.98,2019-12-02,12,2019
851,29363350,445000.0,3.0,2634.0,3,7.0,2,17,1,-97.8022918701172,1,78750,1.98,2019-03-20,3,2019
855,125230931,508900.0,4.0,3232.0,4,8.0,1,15,0,-97.99742126464844,0,78737,2.01,2019-07-01,7,2019
856,70323829,1100000.0,4.0,3831.0,4,5.666666666666668,2,16,1,-97.87278747558594,1,78735,1.98,2019-09-12,9,2019
860,29344738,400000.0,3.0,2038.0,3,9.0,2,15,0,-97.8030776977539,0,78746,1.98,2019-02-22,2,2019
863,2083228723,204900.0,3.0,1308.0,3,3.0,2,13,1,-97.57540130615234,1,78725,1.98,2019-09-25,9,2019
867,70352237,950000.0,4.0,3490.0,4,7.0,2,16,1,-97.8219985961914,1,78730,1.98,2019-04-18,4,2019
876,120895826,699000.0,5.0,3625.0,5,8.333333333333334,2,17,1,-97.90666961669922,1,78732,1.98,2019-11-25,11,2019
877,58300374,675000.0,4.0,4226.0,5,8.0,2,15,1,-97.81609344482422,1,78726,1.98,2019-11-18,11,2019
881,29342230,1695000.0,7.0,5398.0,5,9.0,2,15,0,-97.8052978515625,0,78746,1.98,2019-09-25,9,2019
887,243336223,345000.0,2.0,1771.0,4,8.333333333333334,1,16,1,-97.79830932617188,1,78717,2.21,2019-06-25,6,2019
890,70342359,205000.0,2.0,1485.0,4,3.0,1,14,1,-97.6475601196289,1,78617,1.98,2019-08-06,8,2019
892,29336824,669000.0,3.0,2623.0,3,9.333333333333334,2,14,0,-97.89563751220705,0,78733,1.98,2019-06-21,6,2019
898,29363331,824900.0,4.0,3804.0,6,7.0,2,17,1,-97.80066680908205,1,78750,1.98,2019-12-09,12,2019
902,251036578,409900.0,2.0,2150.0,3,3.6666666666666665,1,12,1,-97.72188568115234,1,78744,1.98,2019-10-03,10,2019
905,70345852,207000.0,2.0,1203.0,3,3.333333333333333,1,14,1,-97.62847900390624,1,78617,1.98,2019-06-18,6,2019
909,83817227,433500.0,4.0,3118.0,4,8.333333333333334,2,17,1,-97.91297149658205,1,78732,1.98,2019-06-03,6,2019
911,70342345,210000.0,2.0,1350.0,3,3.0,1,14,1,-97.6498794555664,1,78617,1.98,2019-02-12,2,2019
916,89459969,1349000.0,6.0,4266.0,5,7.0,2,16,1,-97.82745361328124,1,78730,1.98,2019-05-17,5,2019
918,29363323,375000.0,4.0,3423.0,5,7.0,2,17,1,-97.80182647705078,1,78750,1.98,2019-08-23,8,2019
919,89657213,329000.0,2.0,1914.0,4,8.333333333333334,1,16,1,-97.79328155517578,1,78717,2.21,2019-08-12,8,2019
920,145656704,196900.0,2.0,1225.0,3,3.0,1,13,1,-97.5787353515625,1,78725,1.98,2019-05-06,5,2019
921,29336820,725000.0,4.0,3490.0,4,9.333333333333334,2,14,0,-97.89502716064452,0,78733,1.98,2019-05-09,5,2019
922,70345844,198000.0,2.0,1448.0,4,3.333333333333333,1,14,1,-97.629638671875,1,78617,1.98,2019-07-21,7,2019
929,70342344,210000.0,2.0,1295.0,3,3.0,1,14,1,-97.65000915527344,1,78617,1.98,2019-03-01,3,2019
930,125746319,758822.0,3.0,2779.0,3,8.0,2,14,0,-97.86649322509766,0,78733,1.98,2019-05-13,5,2019
935,83826719,440000.0,3.0,2682.0,3,8.333333333333334,1,17,1,-97.91136169433594,1,78732,1.98,2019-01-08,1,2019
939,80098843,199900.0,2.0,1330.0,3,3.333333333333333,1,14,1,-97.63052368164062,1,78617,1.98,2019-08-23,8,2019
942,29375866,650000.0,4.0,3150.0,5,8.666666666666666,2,16,1,-97.79298400878906,0,78750,1.98,2019-02-06,2,2019
944,145655493,287800.0,2.0,1739.0,4,3.6666666666666665,1,12,1,-97.69792938232422,1,78744,1.98,2019-05-17,5,2019
954,89550915,712500.0,4.0,3692.0,5,8.0,2,18,1,-97.91802978515624,1,78739,1.98,2019-11-21,11,2019
955,80104819,639500.0,3.0,1823.0,2,7.0,2,17,1,-97.80647277832033,1,78730,1.98,2019-08-13,8,2019
960,29336815,874500.0,4.0,3420.0,5,9.333333333333334,2,14,0,-97.89403533935548,0,78733,1.98,2019-12-31,12,2019
962,60135188,204000.0,2.0,1371.0,3,3.0,1,13,1,-97.588623046875,1,78725,1.98,2019-08-29,8,2019
963,29370363,445000.0,5.0,4060.0,5,9.0,2,16,1,-97.78670501708984,1,78750,1.98,2019-04-18,4,2019
968,29343813,489000.0,3.0,2131.0,3,8.0,2,14,0,-97.87095642089844,0,78733,1.98,2019-03-14,3,2019
969,80081913,365000.0,3.0,2739.0,4,7.0,2,16,1,-97.9967269897461,1,78737,2.01,2019-11-15,11,2019
970,83828998,219997.0,2.0,1318.0,3,3.6666666666666665,1,11,2,-97.62812042236328,1,78724,1.98,2019-02-22,2,2019
971,89656195,319900.0,3.0,2323.0,4,8.333333333333334,2,16,1,-97.79228973388672,1,78717,2.21,2019-07-01,7,2019
974,29550362,635000.0,3.0,2400.0,4,8.666666666666666,1,16,1,-97.7911376953125,0,78750,2.21,2019-11-14,11,2019
975,83124812,895000.0,4.0,4407.0,5,8.333333333333334,2,17,1,-97.90682220458984,1,78732,1.98,2019-08-30,8,2019
979,29344698,850000.0,3.0,2945.0,4,9.0,2,15,0,-97.80368041992188,0,78746,1.98,2019-07-25,7,2019
985,29588860,385000.0,2.5,2111.0,4,6.0,1,14,1,-97.79490661621094,1,78750,2.21,2019-09-04,9,2019
986,58297811,997500.0,6.0,4334.0,5,9.333333333333334,2,14,0,-97.89656066894533,0,78733,1.98,2019-06-07,6,2019
987,63834696,1949000.0,5.0,5458.0,5,9.0,2,15,0,-97.80718231201172,0,78746,1.98,2019-03-01,3,2019
989,120088690,395000.0,3.0,2528.0,4,8.333333333333334,2,16,1,-97.79959869384766,1,78717,2.21,2019-08-01,8,2019
990,64650811,200000.0,3.0,1586.0,3,3.0,2,14,1,-97.6512451171875,1,78617,1.98,2019-11-12,11,2019
993,29375859,449000.0,3.0,3020.0,3,8.666666666666666,2,16,1,-97.79541778564452,0,78750,1.98,2019-09-30,9,2019
995,29342191,975000.0,4.0,3225.0,4,9.0,2,15,0,-97.8087158203125,0,78746,1.98,2019-06-18,6,2019
996,29470310,175000.0,2.0,1201.0,3,3.0,1,14,1,-97.64791870117188,1,78617,1.98,2019-02-07,2,2019
1001,83124810,1045000.0,6.0,4326.0,5,8.333333333333334,2,17,1,-97.90736389160156,1,78732,1.98,2019-04-17,4,2019
1002,96635187,349900.0,2.0,2382.0,4,6.0,1,14,1,-97.78746032714844,1,78729,2.21,2019-06-24,6,2019
1004,62576806,194900.0,2.0,1326.0,3,3.0,1,14,1,-97.65045928955078,1,78617,1.98,2019-09-27,9,2019
1006,29363309,769900.0,4.0,3456.0,4,7.0,2,17,1,-97.80152130126952,1,78750,1.98,2019-09-20,9,2019
1008,111719175,350000.0,2.0,1864.0,3,8.333333333333334,1,16,1,-97.79790496826172,1,78717,2.21,2019-09-25,9,2019
1010,29375856,549900.0,2.0,2400.0,3,8.666666666666666,1,16,1,-97.79448699951172,0,78750,1.98,2019-07-05,7,2019
1011,63351795,183500.0,2.0,1385.0,3,3.333333333333333,1,14,1,-97.622314453125,1,78617,1.98,2019-09-24,9,2019
1013,2089988805,1169000.0,4.0,5411.0,5,7.0,2,16,1,-97.84327697753906,1,78730,1.98,2019-01-16,1,2019
1015,29370356,625000.0,4.0,3335.0,4,9.0,2,16,1,-97.78775024414062,1,78750,1.98,2019-09-20,9,2019
1024,83823656,235000.0,2.0,1532.0,3,3.6666666666666665,1,11,2,-97.62830352783205,1,78724,1.98,2019-03-06,3,2019
1028,29343809,829000.0,4.0,3226.0,4,8.0,1,14,0,-97.87201690673828,0,78733,1.98,2019-10-18,10,2019
1029,125232898,615000.0,5.0,3545.0,4,6.0,1,16,0,-97.98147583007812,1,78737,2.01,2019-05-15,5,2019
1031,111373149,259000.0,3.0,1847.0,3,3.6666666666666665,2,11,2,-97.62582397460938,1,78724,1.98,2019-10-21,10,2019
1032,58298795,550000.0,3.0,2387.0,3,7.0,2,17,1,-97.79244995117188,1,78750,1.98,2019-05-01,5,2019
1036,29336809,750000.0,4.0,2688.0,4,9.333333333333334,2,14,0,-97.89432525634766,0,78733,1.98,2019-07-01,7,2019
1038,29351295,399900.0,3.0,2451.0,4,7.0,2,16,1,-97.78922271728516,1,78731,1.98,2019-10-31,10,2019
1042,241930181,1790000.0,4.0,5637.0,6,8.333333333333334,2,17,1,-97.91251373291016,1,78732,1.98,2019-01-29,1,2019
1043,29336807,775000.0,4.0,2984.0,4,9.333333333333334,2,14,0,-97.89469909667967,0,78733,1.98,2019-11-21,11,2019
1052,63834670,1089500.0,3.0,3375.0,3,7.0,1,16,1,-97.81871032714844,1,78730,1.98,2019-07-10,7,2019
1054,64601258,190000.0,2.0,1326.0,3,3.0,1,14,1,-97.65121459960938,1,78617,1.98,2019-02-01,2,2019
1055,119621889,539900.0,4.0,3567.0,4,8.0,2,15,0,-97.9983901977539,0,78737,2.01,2019-05-10,5,2019
1057,58298794,499500.0,2.0,2323.0,4,7.0,1,17,1,-97.79268646240234,1,78750,1.98,2019-03-08,3,2019
1061,111962388,589000.0,4.0,4164.0,5,7.0,2,16,1,-98.00354766845705,1,78737,2.01,2019-07-19,7,2019
1062,60138154,206900.0,3.0,1875.0,3,3.0,2,13,1,-97.58772277832033,1,78725,1.98,2019-03-05,3,2019
1066,80088255,209999.0,2.0,1915.0,3,3.333333333333333,1,14,1,-97.62579345703124,1,78617,1.98,2019-04-10,4,2019
1074,241933052,299000.0,2.0,2248.0,4,3.6666666666666665,1,12,1,-97.72361755371094,1,78744,1.98,2019-08-15,8,2019
1077,243293382,517000.0,3.0,2869.0,3,7.0,1,16,1,-97.93294525146484,1,78737,2.01,2019-10-18,10,2019
1083,121723161,535000.0,3.0,3008.0,4,7.666666666666668,2,14,1,-97.78827667236328,1,78717,2.21,2019-05-24,5,2019
1089,29374345,549000.0,5.0,4333.0,6,8.666666666666666,2,16,1,-97.79986572265624,0,78750,1.98,2019-05-31,5,2019
1093,29336798,675000.0,4.0,2858.0,4,9.333333333333334,2,14,0,-97.89344787597656,0,78733,1.98,2019-04-26,4,2019
1094,29343476,900000.0,3.0,3084.0,4,9.0,2,15,0,-97.80139923095705,0,78746,1.98,2019-06-21,6,2019
1095,2085531276,1350000.0,5.0,4628.0,4,7.0,2,16,1,-97.84345245361328,1,78730,1.98,2019-05-31,5,2019
1103,111372118,238500.0,2.0,1252.0,3,3.6666666666666665,1,11,2,-97.6248779296875,1,78724,1.98,2019-10-29,10,2019
1104,69812646,210099.0,2.0,1457.0,3,2.6666666666666665,1,13,1,-97.57794189453124,1,78724,1.98,2019-11-01,11,2019
1115,29368345,690000.0,3.0,3202.0,4,9.0,1,16,1,-97.79043579101562,1,78759,1.98,2019-10-09,10,2019
1121,121720638,490000.0,4.0,3098.0,4,7.666666666666668,2,14,1,-97.78965759277344,1,78717,2.21,2019-05-24,5,2019
1124,58298766,499700.0,3.0,1700.0,3,7.0,2,17,1,-97.78996276855467,1,78750,1.98,2019-07-01,7,2019
1125,29390614,199000.0,2.0,864.0,3,3.6666666666666665,1,11,2,-97.6504364013672,1,78725,1.98,2019-04-12,4,2019
1127,29344640,750000.0,2.0,2237.0,3,9.0,1,15,0,-97.80006408691406,0,78746,1.98,2019-06-14,6,2019
1130,83817288,1195000.0,5.0,4086.0,4,8.0,2,14,0,-97.87163543701172,0,78733,1.98,2019-03-15,3,2019
1131,96632633,374000.0,4.0,2361.0,4,6.0,2,14,1,-97.78816223144533,1,78729,2.21,2019-01-30,1,2019
1135,29344625,850000.0,4.0,3070.0,4,9.0,2,15,0,-97.80044555664062,0,78746,1.98,2019-02-05,2,2019
1136,83826716,210000.0,3.0,1745.0,4,3.0,2,14,1,-97.63851165771484,1,78617,1.98,2019-06-26,6,2019
1138,63357118,194500.0,2.0,1326.0,3,2.6666666666666665,1,13,1,-97.57798767089844,1,78724,1.98,2019-06-06,6,2019
1142,29374341,575000.0,4.0,3651.0,5,8.666666666666666,2,16,1,-97.80070495605467,0,78750,1.98,2019-06-25,6,2019
1144,70348711,215000.0,3.0,2322.0,4,3.0,2,14,1,-97.64143371582033,1,78617,1.98,2019-06-19,6,2019
1147,145656536,255000.0,2.0,1297.0,3,3.6666666666666665,1,12,1,-97.69676208496094,1,78744,1.98,2019-01-11,1,2019
1148,29368341,719900.0,3.0,3814.0,4,9.0,2,16,1,-97.78964233398438,1,78759,1.98,2019-05-28,5,2019
1149,79980150,1850000.0,4.0,4761.0,4,8.333333333333334,1,17,1,-97.92324829101562,1,78732,1.98,2019-07-29,7,2019
1151,89547475,715000.0,4.0,3324.0,4,8.0,2,14,0,-97.86458587646484,0,78733,1.98,2019-11-04,11,2019
1152,70344601,189000.0,2.0,1326.0,3,2.6666666666666665,1,13,1,-97.5780029296875,1,78724,1.98,2019-05-09,5,2019
1153,88026632,307500.0,3.0,2129.0,3,8.333333333333334,2,16,1,-97.7905502319336,1,78717,2.21,2019-04-03,4,2019
1161,70334702,166000.0,3.0,2912.0,4,3.333333333333333,2,14,1,-97.6195068359375,1,78617,1.98,2019-11-15,11,2019
1163,241931375,599900.0,3.0,3141.0,4,9.0,2,18,1,-97.9161376953125,1,78739,1.98,2019-05-30,5,2019
1166,29351759,450000.0,2.0,1603.0,2,7.0,1,16,1,-97.78932189941406,1,78731,1.98,2019-01-15,1,2019
1167,29376340,830000.0,4.0,4873.0,4,8.666666666666666,2,16,1,-97.81504821777344,0,78750,1.98,2019-06-17,6,2019
1168,29344612,3495000.0,6.0,8286.0,5,9.0,2,15,0,-97.798828125,0,78746,1.98,2019-06-21,6,2019
1172,29343783,475000.0,2.0,1379.0,3,8.0,1,14,0,-97.87130737304688,0,78733,1.98,2019-10-23,10,2019
1173,70326602,339000.0,3.0,2070.0,3,3.6666666666666665,1,11,2,-97.64671325683594,1,78724,1.98,2019-07-05,7,2019
1178,121722127,400000.0,3.0,2386.0,3,7.666666666666668,1,14,1,-97.78778839111328,1,78717,2.21,2019-04-15,4,2019
1179,58300337,550000.0,3.0,4160.0,4,8.0,2,15,1,-97.81778717041016,1,78726,1.98,2019-04-01,4,2019
1181,145658189,229900.0,3.0,2281.0,3,3.0,2,14,1,-97.6349105834961,1,78617,1.98,2019-03-29,3,2019
1183,251035529,449900.0,3.0,2458.0,4,3.6666666666666665,2,12,1,-97.72091674804688,1,78744,1.98,2019-09-30,9,2019
1187,145652601,219000.0,3.0,1623.0,3,3.6666666666666665,2,11,2,-97.62533569335938,1,78724,1.98,2019-04-18,4,2019
1189,29356252,1099000.0,4.0,4427.0,3,7.0,2,16,1,-97.81761169433594,1,78730,1.98,2019-06-20,6,2019
1192,29340828,3385000.0,7.0,7068.0,6,9.0,1,15,0,-97.82843780517578,0,78746,1.98,2019-03-15,3,2019
1197,29372336,624999.0,4.0,2766.0,4,9.0,1,16,1,-97.79460906982422,1,78750,1.98,2019-06-28,6,2019
1198,29344597,529000.0,2.0,2244.0,2,9.0,2,15,0,-97.78734588623048,0,78746,1.98,2019-02-24,2,2019
1199,111371135,839000.0,4.0,4398.0,5,8.333333333333334,2,17,1,-97.91260528564452,1,78732,1.98,2019-12-02,12,2019
1203,124838251,499900.0,3.0,2515.0,4,7.0,2,16,1,-97.84569549560548,1,78726,1.98,2019-10-22,10,2019
1204,70344587,194900.0,2.0,1117.0,3,2.6666666666666665,1,13,1,-97.57807159423828,1,78724,1.98,2019-07-31,7,2019
1217,88022108,295000.0,3.0,1829.0,3,8.333333333333334,2,16,1,-97.7897491455078,1,78717,2.21,2019-08-13,8,2019
1221,125903592,1130000.0,4.0,3821.0,4,7.0,1,16,1,-97.83000946044922,1,78730,1.98,2019-05-28,5,2019
1224,83833584,239900.0,2.0,1915.0,3,3.6666666666666665,1,11,2,-97.6310806274414,1,78724,1.98,2019-01-01,1,2019
1225,29346588,899000.0,4.0,4169.0,5,9.0,2,15,0,-97.8089828491211,0,78746,1.98,2019-04-08,4,2019
1226,124836616,233000.0,2.0,1695.0,3,3.0,1,14,1,-97.63458251953124,1,78617,1.98,2019-08-22,8,2019
1227,29377331,500000.0,2.0,2312.0,4,8.666666666666666,1,16,1,-97.79962158203124,0,78750,1.98,2019-02-28,2,2019
1228,29356245,879900.0,4.0,3234.0,4,7.0,2,16,1,-97.8088836669922,1,78730,1.98,2019-06-03,6,2019
1229,241933019,415000.0,3.0,2705.0,4,3.6666666666666665,2,12,1,-97.72266387939452,1,78744,1.98,2019-10-22,10,2019
1230,125806578,224999.0,3.0,1950.0,4,3.0,2,13,1,-97.5801239013672,1,78725,1.98,2019-02-12,2,2019
1233,80092865,769000.0,4.0,4619.0,4,8.0,2,18,1,-97.9209976196289,1,78739,1.98,2019-07-23,7,2019
1236,29350245,859000.0,3.0,3028.0,4,7.0,2,16,1,-97.78997039794922,1,78731,1.98,2019-04-30,4,2019
1238,70344565,199000.0,2.0,1443.0,3,2.6666666666666665,1,13,1,-97.5798110961914,1,78724,1.98,2019-02-21,2,2019
1241,80075865,414900.0,3.0,2843.0,4,8.0,1,15,0,-97.99845886230467,0,78737,2.01,2019-01-16,1,2019
1245,70344560,205000.0,3.0,1952.0,4,2.6666666666666665,2,13,1,-97.57940673828124,1,78724,1.98,2019-04-22,4,2019
1246,29346581,2249000.0,7.0,6673.0,6,9.0,2,15,0,-97.81137084960938,0,78746,1.98,2019-12-23,12,2019
1248,29372825,465000.0,3.0,3070.0,4,8.666666666666666,2,16,1,-97.80805206298828,0,78750,1.98,2019-11-26,11,2019
1249,28593363,625000.0,2.0,2135.0,3,8.0,1,15,0,-97.99369049072266,0,78737,2.01,2019-12-31,12,2019
1252,83821258,850000.0,4.0,3522.0,4,8.333333333333334,2,17,1,-97.90272521972656,1,78732,1.98,2019-05-13,5,2019
1255,29372821,559000.0,3.0,3257.0,4,8.666666666666666,2,16,1,-97.80780792236328,0,78750,1.98,2019-06-18,6,2019
1258,29361232,555000.0,2.0,2409.0,3,7.0,1,17,1,-97.79722595214844,1,78750,1.98,2019-12-27,12,2019
1260,2082574040,240000.0,3.0,2095.0,4,2.6666666666666665,2,13,1,-97.57695770263672,1,78724,1.98,2019-11-14,11,2019
1265,29343756,895000.0,5.0,4100.0,5,8.0,3,14,0,-97.87701416015624,0,78733,1.98,2019-07-22,7,2019
1267,119622361,689900.0,4.0,3599.0,5,7.0,2,16,1,-97.9985122680664,1,78737,2.01,2019-08-23,8,2019
1268,80093540,192000.0,2.0,1422.0,3,2.6666666666666665,1,13,1,-97.57850646972656,1,78724,1.98,2019-01-04,1,2019
1270,63838089,74000.0,3.0,1589.0,3,3.0,2,14,1,-97.64842224121094,1,78617,1.98,2019-05-03,5,2019
1272,29375817,570000.0,3.0,2381.0,4,8.666666666666666,2,16,1,-97.7913589477539,0,78750,1.98,2019-12-23,12,2019
1282,29356727,1389000.0,6.0,5462.0,5,7.0,2,16,1,-97.84466552734376,1,78730,1.98,2019-06-03,6,2019
1284,83831530,188000.0,2.5,1320.0,3,3.0,2,13,1,-97.57063293457033,1,78725,1.98,2019-12-30,12,2019
1286,119897068,365000.0,3.0,2256.0,3,8.333333333333334,1,16,1,-97.79928588867188,1,78717,2.21,2019-06-21,6,2019
1293,241931358,589000.0,3.0,2656.0,4,9.0,2,18,1,-97.91674041748048,1,78739,1.98,2019-04-17,4,2019
1295,29366816,672000.0,3.0,2798.0,4,9.0,2,16,1,-97.78961944580078,1,78759,1.98,2019-08-30,8,2019
