,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,propertyTaxRate,yearBuilt,latest_saledate,latest_salemonth,latest_saleyear
3939,29445346,500000.0,3.0,2697.0,4,2.6666666666666665,2,14,1,-97.69141387939452,1,1.0,30.428991317749023,5662.0,40,1,78727,1.98,1997,2020-12-14,12,2020
3941,29445451,224900.0,2.0,2173.0,3,4.333333333333333,1,13,1,-97.68370056152344,1,0.7666666666666666,30.42690467834473,6011.0,44,9,78727,1.98,1999,2020-06-19,6,2020
3942,29441033,295000.0,2.0,1300.0,3,4.333333333333333,2,13,1,-97.68609619140624,1,0.4333333333333333,30.41913414001465,6838.0,113,4,78727,1.98,1986,2020-12-17,12,2020
3946,29443438,490000.0,3.0,3088.0,4,4.333333333333333,2,13,1,-97.68399810791016,1,0.6666666666666666,30.424474716186523,7318.0,1,2,78727,1.98,2000,2020-03-30,3,2020
3947,58307437,388000.0,3.0,2225.0,3,4.333333333333333,2,13,1,-97.6814956665039,1,0.8333333333333334,30.42755508422852,5993.0,86,4,78727,1.98,2002,2020-08-25,8,2020
3954,2088041511,414900.0,3.0,2061.0,4,5.0,2,14,1,-97.67967224121094,1,4.0,30.466388702392567,3920.0,76,1,78728,1.98,2018,2020-12-01,12,2020
3955,89662828,520000.0,3.0,3008.0,4,8.333333333333334,1,16,1,-97.72254943847656,1,1.5333333333333332,30.48735809326172,12632.4,37,2,78717,2.21,2012,2020-12-21,12,2020
3959,2088690279,334900.0,2.0,1876.0,3,5.666666666666668,1,15,1,-97.68321990966795,1,2.1666666666666665,30.46633338928223,7056.0,1,3,78728,1.98,2018,2020-01-11,1,2020
3960,119619758,359000.0,3.0,1977.0,3,5.333333333333333,2,15,1,-97.68460845947266,1,2.333333333333333,30.46959114074707,4443.0,58,1,78728,1.98,2013,2020-07-13,7,2020
3962,241931246,349900.0,3.0,1838.0,3,5.0,2,15,1,-97.67979431152344,1,2.9,30.46703910827637,6098.0,52,1,78728,1.98,2016,2020-10-01,10,2020
3964,89660728,579000.0,3.0,3114.0,4,8.333333333333334,1,16,1,-97.72171783447266,1,1.5333333333333332,30.48857116699219,9975.0,59,2,78717,2.21,2009,2020-06-30,6,2020
3965,89657217,499000.0,4.0,2716.0,4,8.333333333333334,2,16,1,-97.72267150878906,1,1.4333333333333331,30.490806579589844,5662.0,27,1,78717,2.21,2011,2020-05-27,5,2020
3966,145657715,365000.0,3.0,1844.0,3,5.0,2,15,1,-97.6806640625,1,2.833333333333333,30.46855163574219,5706.0,57,4,78728,1.98,2015,2020-11-12,11,2020
3972,29455648,305000.0,2.0,1714.0,3,5.666666666666668,1,14,1,-97.6875228881836,1,2.966666666666667,30.463623046875,6882.0,33,1,78728,1.98,1998,2020-01-17,1,2020
3975,124719575,369900.0,2.5,1953.0,3,5.333333333333333,2,15,1,-97.68270874023438,1,2.4,30.469167709350582,7056.0,43,2,78728,1.98,2014,2020-06-03,6,2020
3981,29487943,525000.0,3.0,1715.0,3,4.0,1,14,1,-97.77732849121094,1,1.1,30.21027946472168,9234.0,92,3,78745,1.98,1965,2020-12-21,12,2020
3982,145656555,639000.0,3.0,1980.0,3,6.666666666666668,1,16,1,-97.7795639038086,1,2.266666666666667,30.23560333251953,34412.4,55,3,78704,1.98,2015,2020-12-18,12,2020
3983,29500430,259000.0,2.0,1560.0,4,3.0,1,12,1,-97.75714111328124,1,1.3666666666666665,30.19082260131836,7405.0,71,4,78744,1.98,1977,2020-10-02,10,2020
3988,29465449,399000.0,2.0,1160.0,3,4.333333333333333,1,14,1,-97.69824981689452,1,3.333333333333333,30.221717834472656,14374.8,28,3,78741,1.98,2009,2020-07-03,7,2020
3989,124840444,422000.0,3.0,2185.0,4,4.333333333333333,2,14,1,-97.69693756103516,1,3.3000000000000003,30.22080421447754,5575.0,30,4,78741,1.98,2014,2020-05-30,5,2020
3990,29464107,495000.0,3.0,1818.0,3,3.333333333333333,2,11,1,-97.69770050048828,1,1.8333333333333333,30.2273006439209,5183.0,50,2,78741,1.98,2016,2020-11-04,11,2020
3991,29465439,238000.0,1.0,768.0,2,4.333333333333333,1,14,1,-97.69861602783205,1,3.3666666666666667,30.22198486328125,11325.6,4,1,78741,1.98,1958,2020-09-09,9,2020
3992,145652938,299000.0,2.0,1308.0,3,4.333333333333333,1,14,1,-97.70033264160156,1,2.533333333333333,30.20088768005371,6534.0,16,1,78744,1.98,2015,2020-11-16,11,2020
3994,29463437,250000.0,2.0,1280.0,3,3.333333333333333,1,11,1,-97.69470977783205,1,1.6333333333333335,30.23021125793457,6098.0,14,1,78741,1.98,1952,2020-10-27,10,2020
3996,29461846,365000.0,2.0,1135.0,4,3.333333333333333,1,13,1,-97.70201873779295,1,3.3666666666666667,30.23386573791504,5662.0,14,3,78741,1.98,1970,2020-12-03,12,2020
3999,29463419,309500.0,1.0,1110.0,2,3.333333333333333,1,11,1,-97.69573211669922,1,1.6666666666666667,30.23019218444824,5837.0,12,2,78741,1.98,1948,2020-12-21,12,2020
4004,241930979,305000.0,2.0,1680.0,4,4.333333333333333,1,14,1,-97.6985092163086,1,2.533333333333333,30.199920654296875,5052.0,50,1,78744,1.98,2017,2020-09-21,9,2020
4005,29463895,209700.0,3.0,1059.0,2,3.333333333333333,1,13,1,-97.71295166015624,1,3.333333333333333,30.231630325317383,5488.0,67,2,78741,1.98,1984,2020-11-05,11,2020
4008,29462390,249000.0,0.0,1700.0,4,3.333333333333333,1,11,1,-97.69212341308594,1,1.4333333333333336,30.234682083129886,7318.0,7,3,78741,1.98,2020,2020-05-29,5,2020
4011,305428385,415000.0,4.0,1632.0,2,3.333333333333333,2,11,1,-97.6977310180664,1,1.7,30.229610443115234,6577.0,34,1,78741,1.98,2018,2020-11-24,11,2020
4012,29464883,215000.0,2.0,936.0,2,3.333333333333333,1,12,1,-97.67384338378906,1,5.033333333333334,30.22289657592773,8276.0,23,1,78742,1.98,1970,2020-11-24,11,2020
4013,29464881,229900.0,2.0,1995.0,4,3.333333333333333,2,12,1,-97.67351531982422,1,5.0,30.22319030761719,9583.0,26,9,78742,1.98,1963,2020-03-11,3,2020
4015,145658378,445000.0,3.0,2035.0,3,4.333333333333333,2,14,1,-97.697998046875,1,3.266666666666667,30.22036552429199,6751.0,26,1,78741,1.98,2015,2020-11-23,11,2020
4020,80099866,360000.0,3.0,2160.0,4,4.333333333333333,2,14,1,-97.69326782226562,1,3.3666666666666667,30.222524642944336,4356.0,39,1,78741,1.98,2006,2020-10-16,10,2020
4023,29464861,350000.0,2.0,1122.0,3,3.333333333333333,1,11,1,-97.69935607910156,1,2.033333333333333,30.222862243652344,9496.0,8,1,78741,1.98,1955,2020-07-24,7,2020
4026,2079734358,378000.0,2.0,1049.0,2,3.333333333333333,1,11,1,-97.69451141357422,1,1.5333333333333332,30.232561111450195,7361.0,18,1,78741,1.98,2019,2020-09-25,9,2020
4028,63837857,208000.0,3.0,1817.0,3,3.333333333333333,2,11,1,-97.70565795898438,1,2.2,30.220592498779297,4835.0,109,5,78741,1.98,2004,2020-10-07,10,2020
4033,251030914,425000.0,3.0,1548.0,3,3.333333333333333,2,11,1,-97.70378875732422,1,2.033333333333333,30.223655700683604,3192.0,21,1,78741,1.98,2017,2020-02-18,2,2020
4035,250997474,300000.0,3.0,2414.0,4,4.333333333333333,2,14,1,-97.69935607910156,1,2.5,30.200794219970703,5052.0,28,1,78744,1.98,2017,2020-06-08,6,2020
4036,2079912816,395000.0,3.0,1214.0,2,3.333333333333333,1,11,1,-97.70323944091795,1,1.8666666666666665,30.22755241394043,43560.0,17,1,78741,1.98,2020,2020-06-16,6,2020
4037,80088313,240000.0,3.0,1699.0,3,4.333333333333333,2,14,1,-97.69436645507812,1,2.6,30.200496673583984,4530.0,40,2,78744,1.98,2008,2020-01-30,1,2020
4038,29462974,225000.0,2.0,1037.0,2,3.333333333333333,2,11,1,-97.7169952392578,1,2.0666666666666664,30.229267120361328,4138.0,19,2,78741,1.98,1984,2020-04-24,4,2020
4039,29463310,314900.0,2.0,925.0,3,3.333333333333333,1,13,1,-97.70207977294922,1,3.333333333333333,30.23245429992676,7274.0,36,1,78741,1.98,1970,2020-07-01,7,2020
4044,79982297,265000.0,3.0,2214.0,4,4.333333333333333,2,14,1,-97.69514465332033,1,2.533333333333333,30.19718742370605,4996.0,40,2,78744,1.98,2006,2020-02-25,2,2020
4047,70345789,335000.0,3.0,2043.0,4,4.333333333333333,2,14,1,-97.69422149658205,1,3.4,30.22275924682617,4791.0,33,1,78741,1.98,2006,2020-06-12,6,2020
4054,79982271,179000.0,2.0,1452.0,3,4.333333333333333,1,14,1,-97.69481658935548,1,2.5666666666666664,30.19632911682129,4965.0,47,4,78744,1.98,2006,2020-05-21,5,2020
4058,70345767,320000.0,3.0,2128.0,4,4.333333333333333,2,14,1,-97.6927261352539,1,3.5,30.224538803100582,4399.0,35,7,78741,1.98,2005,2020-08-20,8,2020
4063,80097258,235500.0,3.0,1699.0,3,4.333333333333333,2,14,1,-97.69312286376952,1,2.6,30.19990921020508,4704.0,27,3,78744,1.98,2007,2020-03-16,3,2020
4064,120895255,320000.0,3.0,2240.0,4,4.333333333333333,2,14,1,-97.699951171875,1,2.433333333333333,30.19710922241211,5140.0,64,2,78744,1.98,2013,2020-09-10,9,2020
4069,119628247,294000.0,3.0,2402.0,4,4.333333333333333,2,14,1,-97.70154571533205,1,2.4,30.19756126403809,4922.0,1,1,78744,1.98,2013,2020-03-23,3,2020
4073,62607242,220000.0,3.0,1059.0,2,3.333333333333333,2,13,1,-97.71278381347656,1,3.2999999999999994,30.231149673461925,5471.0,26,4,78741,1.98,1984,2020-05-08,5,2020
4074,29462239,395000.0,2.0,1096.0,2,3.333333333333333,1,13,1,-97.711669921875,1,3.3000000000000003,30.23130226135254,4835.0,28,1,78741,1.98,1984,2020-12-02,12,2020
4075,70345734,349900.0,3.0,2088.0,4,4.333333333333333,2,14,1,-97.69190979003906,1,3.5,30.2252197265625,4880.0,23,2,78741,1.98,2006,2020-07-02,7,2020
4076,241930733,315000.0,3.0,2507.0,4,4.333333333333333,2,14,1,-97.69908905029295,1,2.5666666666666664,30.201454162597656,5793.0,64,1,78744,1.98,2017,2020-06-30,6,2020
4082,62607221,94999.0,3.0,1059.0,2,3.333333333333333,1,11,1,-97.7146987915039,1,1.9666666666666668,30.230913162231445,5471.0,72,4,78741,1.98,1984,2020-09-22,9,2020
4086,69814700,309000.0,2.0,1586.0,3,4.333333333333333,1,14,1,-97.69442749023438,1,3.3666666666666667,30.221912384033203,5662.0,5,1,78741,1.98,2005,2020-03-02,3,2020
4091,83819680,129925.0,2.0,1305.0,4,4.333333333333333,1,14,1,-97.69664001464844,1,2.5,30.1968936920166,4965.0,26,4,78744,1.98,2009,2020-05-15,5,2020
4097,145658167,299000.0,2.0,1308.0,3,4.333333333333333,1,14,1,-97.70083618164062,1,2.5,30.20066261291504,4948.0,20,1,78744,1.98,2015,2020-12-10,12,2020
4099,29463159,169900.0,1.0,754.0,2,3.333333333333333,1,13,1,-97.7040023803711,1,3.233333333333333,30.23041915893555,8145.0,3,7,78741,1.98,1971,2020-05-27,5,2020
4100,305425655,500000.0,3.0,1951.0,3,4.333333333333333,2,14,1,-97.6959228515625,1,3.533333333333333,30.22580146789551,4100.0,52,1,78741,1.98,2018,2020-06-11,6,2020
4102,80098151,242000.0,2.0,1324.0,3,4.333333333333333,1,14,1,-97.69393157958984,1,2.6333333333333333,30.201114654541016,4605.0,30,1,78744,1.98,2008,2020-07-06,7,2020
4104,145655642,525000.0,3.0,1608.0,3,3.333333333333333,1,11,1,-97.7039566040039,1,1.8666666666666665,30.22732353210449,3920.0,52,2,78741,1.98,2020,2020-09-01,9,2020
4106,29461905,250000.0,1.0,1296.0,3,3.333333333333333,1,11,1,-97.6958999633789,1,1.4333333333333331,30.23524475097656,9757.0,32,8,78741,1.98,1946,2020-02-21,2,2020
4107,241930616,319950.0,3.0,1992.0,3,4.333333333333333,2,14,1,-97.6989517211914,1,2.5,30.200109481811523,10890.0,37,1,78744,1.98,2017,2020-10-30,10,2020
4113,2078792099,298990.0,3.0,1687.0,4,4.333333333333333,2,14,1,-97.69319915771484,1,2.6,30.19770050048828,4399.0,9,2,78744,1.98,2020,2020-09-20,9,2020
4114,251031858,390000.0,3.0,1568.0,3,4.333333333333333,2,14,1,-97.69815826416016,1,3.1333333333333333,30.21714973449707,6577.0,48,1,78741,1.98,2017,2020-08-14,8,2020
4116,29461963,260000.0,1.0,1065.0,3,3.333333333333333,1,11,1,-97.69572448730467,1,1.5,30.23362159729004,5488.0,1,1,78741,1.98,1999,2020-05-11,5,2020
4120,305433080,425000.0,3.0,2289.0,4,4.333333333333333,2,14,1,-97.70037078857422,1,3.1666666666666665,30.218441009521484,6577.0,26,1,78741,1.98,2018,2020-06-08,6,2020
4121,29464079,375000.0,2.0,1400.0,3,3.333333333333333,1,11,1,-97.69738006591795,1,1.8,30.2276668548584,5880.0,81,8,78741,1.98,1965,2020-10-23,10,2020
4122,80107076,290900.0,3.0,2322.0,4,4.333333333333333,2,14,1,-97.69303894042967,1,2.6333333333333333,30.20025634765625,4399.0,64,1,78744,1.98,2007,2020-12-14,12,2020
4123,29464076,250000.0,2.0,980.0,3,3.333333333333333,1,11,1,-97.69788360595705,1,1.7666666666666668,30.227636337280284,7884.0,16,1,78741,1.98,1962,2020-09-04,9,2020
4124,2079895574,414900.0,3.0,2035.0,3,4.333333333333333,1,14,1,-97.7008819580078,1,3.1666666666666665,30.218730926513672,6577.0,32,1,78741,1.98,2017,2020-06-01,6,2020
4127,125916067,645000.0,4.0,2454.0,3,3.333333333333333,2,11,1,-97.70179748535156,1,2.2,30.22015953063965,7980.0,78,2,78741,1.98,2020,2020-08-13,8,2020
4129,29463394,295000.0,1.0,884.0,3,4.333333333333333,1,14,1,-97.69214630126952,1,3.733333333333333,30.23048973083496,11761.2,6,1,78741,1.98,1970,2020-12-09,12,2020
4130,80100057,245000.0,3.0,1699.0,3,4.333333333333333,2,14,1,-97.69214630126952,1,2.6666666666666665,30.2003231048584,4399.0,34,4,78744,1.98,2006,2020-02-13,2,2020
4131,83814056,299000.0,3.0,2537.0,5,4.333333333333333,2,14,1,-97.69684600830078,1,2.5,30.19706344604492,4965.0,31,5,78744,1.98,2010,2020-07-09,7,2020
4134,251032555,415000.0,3.0,1884.0,3,4.333333333333333,2,14,1,-97.69824981689452,1,3.1666666666666665,30.217458724975582,6577.0,30,1,78741,1.98,2017,2020-07-07,7,2020
4135,124843050,409990.0,3.0,1898.0,3,4.333333333333333,2,14,1,-97.6984405517578,1,3.233333333333333,30.219823837280284,6751.0,27,1,78741,1.98,2014,2020-06-26,6,2020
4139,29463456,275000.0,0.0,900.0,2,3.333333333333333,1,11,1,-97.69281005859376,1,1.6666666666666667,30.22980117797852,6969.0,14,5,78741,1.98,1963,2020-07-18,7,2020
4140,2091380537,439000.0,3.0,2035.0,3,4.0,1,14,1,-97.69977569580078,0,2.966666666666667,30.21748733520508,6534.0,62,2,78741,1.98,2017,2020-10-16,10,2020
4142,29463455,165800.0,1.0,888.0,2,3.333333333333333,1,11,1,-97.69297790527344,1,1.6666666666666667,30.229894638061523,5880.0,1,5,78741,1.98,1964,2020-03-06,3,2020
4143,69809024,350000.0,3.0,2088.0,4,5.778694090331862,2,15,0,-97.69219970703124,0,1.838295658649848,30.22458267211914,4791.0,34,2,78741,1.98,2006,2020-11-20,11,2020
4144,29462023,250000.0,2.0,1092.0,4,3.333333333333333,1,11,1,-97.6976089477539,1,1.5,30.234413146972656,7840.0,1,2,78741,1.98,1971,2020-01-08,1,2020
4146,29463454,275000.0,1.0,720.0,2,3.333333333333333,1,11,1,-97.6931381225586,1,1.6666666666666667,30.22998046875,5837.0,25,6,78741,1.98,1963,2020-04-20,4,2020
4155,29465503,367500.0,2.0,1920.0,3,4.333333333333333,1,14,1,-97.72420501708984,1,3.7000000000000006,30.22035980224609,8668.0,53,8,78741,1.98,1988,2020-11-09,11,2020
4157,29465500,425000.0,2.0,1338.0,3,4.333333333333333,1,14,1,-97.72459411621094,1,3.733333333333333,30.22001647949219,8276.0,54,1,78741,1.98,1989,2020-07-07,7,2020
4163,80079828,634400.0,4.0,4266.0,6,6.0,2,16,0,-97.97486877441406,1,4.65,30.19541358947754,17424.0,32,12,78737,2.01,2005,2020-03-16,3,2020
4164,69692496,479000.0,4.0,3711.0,3,6.0,1,16,0,-97.98475646972656,1,4.15,30.19274139404297,10890.0,32,1,78737,2.01,2005,2020-06-02,6,2020
4169,29412925,229900.0,3.0,1496.0,3,2.6666666666666665,2,14,1,-97.68080139160156,1,0.9666666666666668,30.327184677124023,5706.0,67,2,78752,1.98,1977,2020-08-10,8,2020
4171,84142319,325000.0,3.0,2795.0,4,6.0,2,16,0,-97.98014068603516,1,4.45,30.186750411987305,7971.0,24,8,78737,2.01,2007,2020-06-23,6,2020
4177,29413918,419000.0,2.0,1618.0,3,2.6666666666666665,1,14,1,-97.68226623535156,1,0.9,30.32738876342773,12632.4,95,2,78752,1.98,1971,2020-09-18,9,2020
4178,303836811,550000.0,5.0,3343.0,4,7.0,2,16,1,-97.99156951904295,1,2.766666666666667,30.182653427124023,11325.6,3,3,78737,2.01,2019,2020-02-18,2,2020
4183,29407630,165000.0,2.0,1852.0,4,3.6666666666666665,1,14,1,-97.65078735351562,1,1.4333333333333336,30.31191444396973,8929.0,58,6,78724,1.98,1985,2020-12-18,12,2020
4185,29419903,259999.0,2.0,1684.0,3,5.0,1,11,2,-97.60997772216795,1,1.9666666666666668,30.345333099365234,8772.0,50,2,78754,1.98,1994,2020-09-30,9,2020
4187,2084292310,630090.0,4.0,3309.0,4,7.0,1,16,1,-97.99691009521484,1,2.7,30.187175750732425,15681.6,39,2,78737,2.01,2019,2020-04-24,4,2020
4192,241931993,299500.0,3.0,1964.0,3,5.0,1,11,2,-97.62100219726562,1,2.1,30.34643173217773,3789.0,18,1,78754,1.98,2016,2020-12-22,12,2020
4197,119623485,290000.0,3.0,2104.0,3,5.0,2,11,2,-97.61703491210938,1,2.033333333333333,30.34502410888672,5140.0,31,1,78754,1.98,2013,2020-06-26,6,2020
4198,29419875,235000.0,3.0,1574.0,3,5.0,2,11,2,-97.6089859008789,1,2.033333333333333,30.34618759155273,5880.0,27,1,78754,1.98,1994,2020-05-13,5,2020
4199,89407793,475000.0,4.0,3583.0,5,6.0,2,16,0,-97.9870376586914,1,4.15,30.19384574890137,11761.2,27,5,78737,2.01,2006,2020-01-17,1,2020
4200,119632873,275000.0,3.0,2068.0,3,5.0,2,11,2,-97.61497497558594,1,1.9666666666666668,30.345325469970703,5009.0,1,1,78754,1.98,2013,2020-03-11,3,2020
4201,2088737292,399990.0,2.0,1913.0,3,7.0,1,16,1,-97.98662567138672,1,2.9333333333333336,30.18281936645508,8276.0,6,2,78737,2.01,2018,2020-04-02,4,2020
4204,119622792,650000.0,4.0,4480.0,4,6.0,2,16,0,-97.9849624633789,1,4.25,30.188556671142567,13939.2,77,4,78737,2.01,2013,2020-07-29,7,2020
4205,119629256,270000.0,3.0,1778.0,3,5.0,2,11,2,-97.6172103881836,1,2.033333333333333,30.345659255981445,5183.0,75,2,78754,1.98,2013,2020-12-22,12,2020
4213,111371830,265000.0,3.0,1665.0,3,5.0,1,11,2,-97.61627197265624,1,2.0,30.347530364990234,4399.0,1,1,78754,1.98,2013,2020-12-22,12,2020
4217,114157278,567000.0,4.0,3464.0,5,7.0,2,16,1,-97.98565673828124,1,2.8666666666666667,30.188913345336925,15245.999999999998,72,8,78737,2.01,2011,2020-09-15,9,2020
4219,58301473,219000.0,1.0,888.0,2,3.333333333333333,1,14,1,-97.63981628417967,1,1.9,30.301063537597656,6272.0,86,2,78724,1.98,1979,2020-09-29,9,2020
4223,84136268,360000.0,4.0,3565.0,3,6.0,2,16,0,-97.98912048339844,1,4.15,30.19505882263184,13503.6,40,4,78737,2.01,2006,2020-03-24,3,2020
4225,84131768,547500.0,4.0,3380.0,4,6.0,1,16,0,-97.98932647705078,1,4.15,30.194618225097656,13068.0,34,2,78737,2.01,2007,2020-12-22,12,2020
4226,29419846,250000.0,2.0,2191.0,3,5.0,1,11,2,-97.61090850830078,1,2.0,30.343351364135746,11325.6,18,1,78754,1.98,1995,2020-03-10,3,2020
4227,29421969,215000.0,2.0,2277.0,4,5.0,1,11,2,-97.61033630371094,1,2.0,30.349300384521484,8145.0,36,10,78754,1.98,2000,2020-03-24,3,2020
4228,119624767,504900.0,4.0,3157.0,4,6.0,1,16,0,-97.97760009765624,1,4.699999999999998,30.181865692138672,9888.0,77,4,78737,2.01,2012,2020-08-28,8,2020
4229,58301468,85000.0,2.0,890.0,3,3.333333333333333,1,14,1,-97.63996124267578,1,1.9,30.3016414642334,6098.0,13,4,78724,1.98,1979,2020-02-06,2,2020
4234,29419839,230000.0,2.0,1784.0,3,5.0,1,11,2,-97.6109848022461,1,1.9666666666666668,30.34443283081055,8363.0,25,1,78754,1.98,1996,2020-02-03,2,2020
4236,303840259,819995.0,3.0,3068.0,4,7.0,1,16,1,-97.9975128173828,1,2.7,30.18658828735352,11325.6,35,1,78737,2.01,2020,2020-10-15,10,2020
4240,125089959,350000.0,4.0,2898.0,5,5.0,2,11,2,-97.62107849121094,1,2.1,30.34930229187012,5989.0,106,1,78754,1.98,2015,2020-07-09,7,2020
4242,58301459,55000.0,1.0,1118.0,3,3.333333333333333,1,14,1,-97.6410140991211,1,1.8666666666666665,30.30173301696777,6098.0,28,5,78724,1.98,1980,2020-10-05,10,2020
4244,29421958,275000.0,2.0,1990.0,3,5.0,1,11,2,-97.61064910888672,1,2.0,30.34626388549805,6621.0,54,4,78754,1.98,1994,2020-11-13,11,2020
4255,114156721,645000.0,5.0,3800.0,5,6.0,2,16,0,-97.9751968383789,1,4.6,30.19539833068848,15245.999999999998,1,1,78737,2.01,2011,2020-04-09,4,2020
4256,29408814,339950.0,2.0,1256.0,4,3.6666666666666665,1,14,1,-97.65855407714844,1,1.3333333333333333,30.314849853515625,8886.0,74,12,78724,1.98,1975,2020-09-29,9,2020
4257,84136714,349900.0,3.0,2584.0,4,6.0,1,16,0,-97.97955322265624,1,4.45,30.18706321716309,10890.0,25,1,78737,2.01,2007,2020-03-02,3,2020
4260,89414708,436000.0,2.0,2631.0,3,6.0,1,16,0,-97.97999572753906,1,4.4,30.18813514709473,9365.0,28,2,78737,2.01,2008,2020-10-02,10,2020
4261,29408807,210000.0,2.0,1401.0,3,3.6666666666666665,1,14,1,-97.6576919555664,1,1.3333333333333333,30.31525993347168,9234.0,2,4,78724,1.98,1976,2020-02-03,2,2020
4262,243292699,859000.0,5.0,4701.0,5,6.0,2,16,0,-97.99160766601562,1,4.15,30.1910343170166,16552.8,40,1,78737,2.01,2017,2020-02-24,2,2020
4264,303836196,502000.0,4.0,2319.0,3,6.0,1,16,0,-97.98650360107422,1,4.4,30.18233108520508,7840.0,32,4,78737,2.01,2018,2020-03-31,3,2020
4265,58301302,249500.0,3.0,1362.0,4,3.333333333333333,1,14,1,-97.64404296875,1,1.8666666666666665,30.30141830444336,7222.0,1,3,78724,1.98,1974,2020-11-19,11,2020
4267,121658798,275000.0,2.0,1909.0,4,5.0,1,11,2,-97.6194305419922,1,2.066666666666667,30.34892463684082,5619.0,25,1,78754,1.98,2014,2020-02-13,2,2020
4268,119626798,269000.0,3.0,2489.0,3,5.0,2,11,2,-97.61595153808594,1,2.033333333333333,30.34623718261719,4791.0,1,2,78754,1.98,2013,2020-04-08,4,2020
4269,89413692,394900.0,4.0,3055.0,5,6.0,2,16,0,-97.9886245727539,1,4.15,30.19443893432617,10018.0,39,5,78737,2.01,2008,2020-04-30,4,2020
4272,250400685,525000.0,3.0,2655.0,4,6.0,1,16,0,-97.98809051513672,1,4.35,30.182865142822266,8276.0,31,1,78737,2.01,2018,2020-06-03,6,2020
4273,29408794,345000.0,2.0,1375.0,3,3.6666666666666665,1,14,1,-97.65795135498048,1,1.3666666666666665,30.31418037414551,8624.0,20,2,78724,1.98,1979,2020-05-22,5,2020
4276,119627177,435000.0,3.0,2767.0,3,6.0,1,16,0,-97.97938537597656,1,4.55,30.18437194824219,7666.0,27,2,78737,2.01,2012,2020-07-06,7,2020
4282,2084574169,746074.0,5.0,4485.0,4,7.0,2,16,1,-97.99606323242188,1,2.7,30.187599182128903,14810.4,36,2,78737,2.01,2019,2020-03-30,3,2020
4287,111962666,439000.0,3.0,2557.0,4,6.0,1,16,0,-97.9811782836914,1,4.3,30.18900489807129,8712.0,79,1,78737,2.01,2010,2020-11-12,11,2020
4288,243292662,499000.0,3.0,2965.0,4,6.0,1,16,0,-97.98033142089844,1,4.55,30.18317985534668,9191.0,72,2,78737,2.01,2016,2020-05-14,5,2020
4291,29421770,340000.0,3.0,2293.0,4,5.0,2,11,2,-97.61176300048828,1,1.9666666666666668,30.346738815307614,8102.0,30,3,78754,1.98,1994,2020-07-29,7,2020
4294,2085050656,533000.0,3.0,3068.0,4,7.0,1,16,1,-97.99581146240234,1,2.6666666666666665,30.18513107299805,10776.0,33,2,78737,2.01,2019,2020-04-30,4,2020
4295,243292655,465000.0,3.0,2796.0,4,6.0,2,16,0,-97.9802474975586,1,4.55,30.18260192871093,9844.0,25,1,78737,2.01,2016,2020-04-24,4,2020
4296,119620442,265000.0,4.0,2389.0,4,5.0,2,11,2,-97.6159439086914,1,2.0,30.34541320800781,4569.0,51,3,78754,1.98,2013,2020-07-31,7,2020
4298,29421769,270000.0,3.0,2446.0,4,5.0,2,11,2,-97.61148834228516,1,1.9666666666666668,30.34672546386719,8851.0,83,3,78754,1.98,1994,2020-06-10,6,2020
4299,29410268,359000.0,2.0,1393.0,3,3.6666666666666665,1,14,1,-97.65544891357422,1,1.3333333333333333,30.314828872680664,6229.0,22,1,78724,1.98,1980,2020-08-04,8,2020
4301,29410264,350000.0,3.0,1380.0,4,3.6666666666666665,2,14,1,-97.65510559082033,1,1.3333333333333333,30.31535148620605,6577.0,34,4,78724,1.98,1980,2020-04-27,4,2020
4304,29410263,349900.0,2.0,1210.0,3,3.6666666666666665,1,14,1,-97.65501403808594,1,1.3333333333333333,30.31549453735352,7187.0,58,1,78724,1.98,1980,2020-07-20,7,2020
