,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
13038,29327438,1350000.0,2.5,2020.0,4,6.0,1,16,1,-97.7591934204102,1,0.666666666666667,30.2744197845459,6446.0,63,6,78703,1.98,2019-12-11,12,2019,1181184.08737864
13039,29495892,275000.0,3.0,1513.0,3,4.66666666666667,2,14,1,-97.8528060913086,1,1.83333333333333,30.2081336975098,6534.0,1,5,78749,1.98,2018-09-19,9,2018,382018.255319149
13040,125090715,372990.0,3.0,2035.0,3,4.0,2,14,1,-97.7934112548828,1,0.566666666666667,30.2093715667725,7797.0,32,5,78745,1.98,2020-08-10,8,2020,392596.379652605
13041,29327437,950000.0,2.0,1395.0,3,6.0,1,16,1,-97.7590866088867,1,0.666666666666667,30.2745838165283,6534.0,70,4,78703,1.98,2020-12-18,12,2020,1254743.61702128
13042,29481531,414500.0,2.0,2100.0,4,6.0,1,17,1,-97.8657531738281,1,3.23333333333333,30.2267265319824,9147.0,25,5,78749,1.98,2018-09-27,9,2018,382018.255319149
13043,58316732,589000.0,4.0,3127.0,4,9.0,2,18,1,-97.8888244628906,1,1.53333333333333,30.1833343505859,7623.0,40,1,78739,1.98,2020-08-28,8,2020,577840.075
13044,29499388,375000.0,3.0,2206.0,4,6.66666666666667,2,16,1,-97.85302734375,1,1.23333333333333,30.2001514434814,6796.0,1,1,78749,1.98,2019-10-09,10,2019,381030.627306273
13045,29329187,900000.0,2.0,1710.0,4,6.0,1,16,1,-97.7568511962891,1,0.733333333333333,30.278772354126,5227.0,30,1,78703,1.98,2020-06-02,6,2020,1254743.61702128
13046,58313715,649000.0,2.0,1737.0,4,4.66666666666667,1,14,1,-97.7985610961914,1,1.2,30.2237129211426,16988.4,52,2,78745,1.98,2020-06-05,6,2020,392596.379652605
13047,29495888,375000.0,2.0,1416.0,3,4.66666666666667,1,14,1,-97.8526992797852,1,1.83333333333333,30.2080154418945,6359.0,31,1,78749,1.98,2020-11-19,11,2020,420125.18490566
13048,29483529,500000.0,3.0,2476.0,4,6.0,1,17,1,-97.8535995483398,1,2.76666666666667,30.2211112976074,11325.6,1,2,78749,1.98,2018-10-16,10,2018,382018.255319149
13049,29507732,525000.0,3.0,3189.0,4,9.0,2,18,1,-97.88818359375,1,1.36666666666667,30.1853065490723,10410.0,35,2,78739,1.98,2020-02-18,2,2020,577840.075
13050,58312714,495000.0,2.0,1391.0,3,4.66666666666667,1,14,1,-97.7974319458008,1,1.36666666666667,30.2297248840332,9888.0,27,4,78745,1.98,2019-12-19,12,2019,341094.994301994
13051,70334886,515000.0,2.0,2169.0,4,9.0,1,18,1,-97.8714218139648,1,1.13333333333333,30.2017154693604,9365.0,32,1,78749,1.98,2020-11-19,11,2020,420125.18490566
13052,29490528,427500.0,3.0,2277.0,3,4.66666666666667,2,14,1,-97.848030090332,1,1.56666666666667,30.2090454101563,6534.0,58,5,78749,1.98,2020-11-16,11,2020,420125.18490566
13053,29333930,1295000.0,3.0,2222.0,4,7.0,1,16,1,-97.7711868286133,1,0.833333333333333,30.2933311462402,11325.6,62,2,78703,1.98,2020-11-12,11,2020,1254743.61702128
13054,58316730,475000.0,3.0,3074.0,3,9.0,2,18,1,-97.8887939453125,1,1.46666666666667,30.1836681365967,7623.0,30,3,78739,1.98,2019-06-27,6,2019,531059.449339207
13055,70334878,488900.0,2.0,2230.0,4,9.0,1,18,1,-97.8718948364258,1,1.13333333333333,30.2016487121582,6922.0,44,1,78749,1.98,2020-06-17,6,2020,420125.18490566
13056,58316727,565000.0,3.0,2808.0,4,9.0,2,18,1,-97.8886108398438,1,1.46666666666667,30.1841526031494,7797.0,35,1,78739,1.98,2020-01-01,1,2020,577840.075
13057,29490526,345000.0,3.0,1913.0,3,4.66666666666667,2,14,1,-97.8483581542969,1,1.56666666666667,30.2090759277344,6969.0,23,1,78749,1.98,2019-06-21,6,2019,381030.627306273
13058,29485213,429000.0,2.0,1176.0,3,4.66666666666667,1,14,1,-97.7951202392578,1,1.23333333333333,30.2146835327148,9936.0,15,11,78745,1.98,2020-12-14,12,2020,392596.379652605
13059,29495878,349000.0,2.0,1416.0,3,4.66666666666667,1,14,1,-97.8553161621094,1,1.96666666666667,30.2072257995606,6995.0,58,1,78749,1.98,2020-06-30,6,2020,420125.18490566
13060,29333176,580000.0,1.0,1095.0,2,7.0,1,16,1,-97.7618789672852,1,0.933333333333334,30.2911739349365,10802.0,23,2,78703,1.98,2019-06-04,6,2019,1181184.08737864
13061,58316725,522000.0,3.0,2911.0,4,9.0,2,18,1,-97.8884201049805,1,1.46666666666667,30.1845397949219,8624.0,30,5,78739,1.98,2019-11-15,11,2019,531059.449339207
13062,29486526,381112.0,2.0,1583.0,3,6.0,1,17,1,-97.8565444946289,1,3.0,30.2186622619629,9975.0,23,1,78749,1.98,2019-12-31,12,2019,381030.627306273
13063,29485211,529900.0,3.0,1575.0,3,4.66666666666667,2,14,1,-97.7948608398438,1,1.26666666666667,30.215030670166,10890.0,80,2,78745,1.98,2020-07-07,7,2020,392596.379652605
13064,58316723,342000.0,3.0,3160.0,4,9.0,2,18,1,-97.8888244628906,1,1.46666666666667,30.1847972869873,10890.0,1,4,78739,1.98,2018-11-14,11,2018,526146.308988764
13065,29331676,599777.0,1.0,1042.0,3,7.0,1,16,1,-97.7677001953125,1,0.8,30.2823638916016,5227.0,27,5,78703,1.98,2019-06-28,6,2019,1181184.08737864
13066,58312709,260000.0,4.0,3344.0,8,4.66666666666667,2,14,1,-97.8025131225586,1,1.2,30.2302474975586,6969.0,1,6,78745,1.98,2019-02-27,2,2019,341094.994301994
13067,29499875,334000.0,3.0,2191.0,3,6.66666666666667,2,16,1,-97.858154296875,1,1.36666666666667,30.2009601593018,6751.0,23,2,78749,1.98,2018-02-09,2,2018,382018.255319149
13068,29477212,750000.0,1.0,1048.0,2,4.0,1,12,1,-97.7891235351562,1,1.5,30.2311344146729,7579.0,47,2,78704,1.98,2020-11-12,11,2020,924361.253378378
13069,29505222,445000.0,3.0,3091.0,4,9.0,2,18,1,-97.8918991088867,1,1.43333333333333,30.1887588500977,11325.6,40,6,78739,1.98,2019-02-15,2,2019,531059.449339207
13070,29331675,398000.0,1.0,805.0,2,7.0,1,16,1,-97.7676010131836,1,0.8,30.2824764251709,5183.0,35,4,78703,1.98,2018-03-01,3,2018,1122031.41584158
13071,58313205,599000.0,3.0,2049.0,4,4.66666666666667,1,14,1,-97.7982635498047,1,1.3,30.2288970947266,7840.0,25,3,78745,1.98,2018-03-27,3,2018,337622.900355872
13072,29496374,409000.0,2.0,1863.0,3,9.0,1,18,1,-97.872200012207,1,1.1,30.2039031982422,7143.0,27,1,78749,1.98,2018-09-19,9,2018,382018.255319149
13073,29487025,419900.0,2.0,2118.0,3,8.0,1,17,1,-97.8655242919922,1,1.46666666666667,30.2147750854492,7109.0,70,5,78749,1.98,2018-11-28,11,2018,382018.255319149
13074,58313285,525000.0,2.0,1853.0,3,4.66666666666667,1,14,1,-97.7985534667969,1,1.2,30.2262058258057,12632.4,30,3,78745,1.98,2018-12-07,12,2018,337622.900355872
13075,64669717,659000.0,3.5,3271.0,4,8.66666666666667,2,18,1,-97.9066543579102,1,1.6,30.1925716400146,16117.2,1,2,78739,1.98,2018-07-04,7,2018,526146.308988764
13076,58187202,300000.0,1.0,1028.0,2,4.0,1,12,1,-97.7858581542969,1,1.46666666666667,30.2215881347656,12632.4,1,1,78745,1.98,2018-08-15,8,2018,337622.900355872
13077,29484025,215000.0,2.0,1520.0,3,6.0,1,17,1,-97.8661651611328,1,3.36666666666667,30.22243309021,7187.0,33,4,78749,1.98,2019-06-07,6,2019,381030.627306273
13078,29332174,1240000.0,2.0,2174.0,3,7.0,1,16,1,-97.771354675293,1,0.766666666666667,30.2886447906494,13068.0,66,1,78703,1.98,2020-11-05,11,2020,1254743.61702128
13079,29486523,535000.0,2.0,2663.0,4,6.0,1,17,1,-97.8562774658203,1,3.0,30.2181777954102,11761.2,25,3,78749,1.98,2020-09-08,9,2020,420125.18490566
13080,58315717,499900.0,3.0,2539.0,4,9.0,1,18,1,-97.8928909301758,1,1.4,30.1937561035156,10454.0,33,1,78739,1.98,2018-06-15,6,2018,526146.308988764
13081,58313201,450000.0,2.0,1926.0,3,4.66666666666667,1,14,1,-97.8034439086914,1,1.03333333333333,30.225866317749,10462.0,28,5,78745,1.98,2020-01-14,1,2020,392596.379652605
13082,29481023,439000.0,3.0,2327.0,4,6.0,2,17,1,-97.849006652832,1,2.26666666666667,30.2279510498047,7884.0,19,3,78749,1.98,2019-07-19,7,2019,381030.627306273
13083,29505217,450000.0,3.0,2647.0,4,9.0,2,18,1,-97.8913879394531,1,1.4,30.1895427703857,9452.0,32,7,78739,1.98,2019-10-16,10,2019,531059.449339207
13084,29332172,625000.0,3.0,2493.0,4,7.0,1,16,1,-97.7708969116211,1,0.766666666666667,30.2889289855957,18295.2,15,2,78703,1.98,2018-03-28,3,2018,1122031.41584158
13085,58314700,324900.0,2.0,1518.0,3,4.0,1,13,1,-97.812141418457,1,0.9,30.2129688262939,6098.0,26,2,78745,1.98,2018-12-28,12,2018,337622.900355872
13086,29496365,495000.0,3.0,2389.0,4,9.0,2,18,1,-97.8725051879883,1,1.1,30.2045783996582,8895.0,64,3,78749,1.98,2020-07-24,7,2020,420125.18490566
13087,29504717,510000.0,3.0,2807.0,4,9.0,1,18,1,-97.8884429931641,1,1.3,30.1898155212402,8873.0,35,5,78739,1.98,2019-03-04,3,2019,531059.449339207
13088,58313199,250000.0,2.0,2059.0,3,4.66666666666667,1,14,1,-97.8030014038086,1,1.03333333333333,30.2261161804199,10236.0,23,4,78745,1.98,2018-08-02,8,2018,337622.900355872
13089,64882170,1295000.0,3.0,2837.0,3,6.0,2,16,1,-97.756591796875,1,0.733333333333333,30.2806453704834,4399.0,56,2,78703,1.98,2020-12-01,12,2020,1254743.61702128
13090,70334863,445000.0,2.0,2169.0,4,9.0,1,18,1,-97.8728942871094,1,1.1,30.2023525238037,6969.0,1,2,78749,1.98,2019-03-25,3,2019,381030.627306273
13091,29481520,369000.0,2.0,1862.0,3,6.0,1,17,1,-97.8660049438477,1,3.23333333333333,30.2270317077637,6534.0,25,3,78749,1.98,2018-11-30,11,2018,382018.255319149
13092,58314696,199900.0,2.0,1274.0,3,4.0,1,13,1,-97.8127975463867,1,0.966666666666667,30.2132987976074,6011.0,57,8,78745,1.98,2019-04-12,4,2019,341094.994301994
13093,29501716,649000.0,3.0,3121.0,4,9.0,1,18,1,-97.8772735595703,1,1.03333333333333,30.1937942504883,12632.4,40,3,78739,1.98,2018-06-22,6,2018,526146.308988764
13094,29481019,459000.0,3.0,2146.0,4,6.0,2,17,1,-97.8492736816406,1,2.3,30.2275199890137,8232.0,26,5,78749,1.98,2019-08-14,8,2019,381030.627306273
13095,58314695,383990.0,2.0,1634.0,3,4.0,1,13,1,-97.8130416870117,1,0.933333333333333,30.2134552001953,8712.0,14,7,78745,1.98,2020-04-17,4,2020,392596.379652605
13096,64564713,480000.0,2.0,2083.0,3,9.0,1,18,1,-97.8909378051758,1,1.3,30.1951580047607,4791.0,20,1,78739,1.98,2020-11-03,11,2020,577840.075
13097,29329926,349500.0,4.0,2349.0,3,6.0,2,16,1,-97.7631912231445,1,0.533333333333333,30.2818431854248,6141.0,30,8,78703,1.98,2019-07-12,7,2019,1181184.08737864
13098,125088692,400000.0,3.0,1884.0,3,4.0,2,14,1,-97.7936401367188,1,0.6,30.2117576599121,7797.0,23,4,78745,1.98,2018-09-05,9,2018,337622.900355872
13099,29479019,359900.0,2.0,1374.0,3,6.0,1,17,1,-97.8516540527344,1,2.3,30.2331867218018,6969.0,27,2,78749,1.98,2019-07-15,7,2019,381030.627306273
13100,64543213,369900.0,4.0,3815.0,4,8.66666666666667,2,18,1,-97.9018173217773,1,1.7,30.1866645812988,9583.0,37,4,78739,1.98,2019-04-04,4,2019,531059.449339207
13101,29329925,775000.0,1.0,1008.0,3,6.0,1,16,1,-97.7631149291992,1,0.533333333333333,30.2819595336914,6098.0,17,5,78703,1.98,2019-02-01,2,2019,1181184.08737864
13102,58314692,339000.0,2.0,1166.0,3,4.66666666666667,1,14,1,-97.8156280517578,1,1.13333333333333,30.2131195068359,6621.0,24,1,78745,1.98,2018-09-29,9,2018,337622.900355872
13103,29491517,439900.0,3.0,2707.0,4,8.0,2,17,1,-97.8675537109375,1,1.43333333333333,30.209005355835,9452.0,35,1,78749,1.98,2018-06-22,6,2018,382018.255319149
13104,29330162,1450000.0,4.0,3101.0,4,7.0,2,16,1,-97.7752380371094,1,0.833333333333333,30.2835121154785,6403.0,35,3,78703,1.98,2019-05-21,5,2019,1181184.08737864
13105,29496357,450000.0,2.0,2065.0,3,9.0,1,18,1,-97.8709869384766,1,1.13333333333333,30.2043685913086,11325.6,26,1,78749,1.98,2020-11-16,11,2020,420125.18490566
13106,70335210,550000.0,4.0,3182.0,4,8.66666666666667,2,18,1,-97.9060745239258,1,1.83333333333333,30.186315536499,8799.0,18,2,78739,1.98,2019-09-06,9,2019,531059.449339207
13107,58314689,320000.0,2.0,1467.0,3,4.66666666666667,1,14,1,-97.8152236938477,1,1.1,30.2134819030762,8712.0,1,4,78745,1.98,2018-10-02,10,2018,337622.900355872
13108,29487017,450000.0,3.0,2240.0,3,8.0,2,17,1,-97.8685073852539,1,1.56666666666667,30.2178688049316,8624.0,40,2,78749,1.98,2020-07-28,7,2020,420125.18490566
13109,29504709,419900.0,2.0,2050.0,3,9.0,1,18,1,-97.8872909545898,1,1.2,30.1909027099609,8450.0,27,2,78739,1.98,2018-02-23,2,2018,526146.308988764
13110,83124187,325000.0,2.0,1362.0,2,4.0,1,13,1,-97.8053588867188,1,0.833333333333333,30.2134246826172,9016.0,31,2,78745,1.98,2018-05-29,5,2018,337622.900355872
13111,29495857,280000.0,2.0,1390.0,4,4.66666666666667,1,14,1,-97.8535842895508,1,1.86666666666667,30.2076396942139,6403.0,20,1,78749,1.98,2018-09-25,9,2018,382018.255319149
13112,29331992,1595000.0,4.0,3118.0,3,7.0,1,16,1,-97.7553329467773,1,1.2,30.2856597900391,11761.2,34,1,78703,1.98,2019-03-27,3,2019,1181184.08737864
13113,29504704,435000.0,2.0,2050.0,4,9.0,1,18,1,-97.8880767822266,1,1.23333333333333,30.1914291381836,6969.0,1,8,78739,1.98,2020-03-03,3,2020,577840.075
13114,29487016,395000.0,3.0,2407.0,3,8.0,2,17,1,-97.8683395385742,1,1.53333333333333,30.2177867889404,8494.0,37,4,78749,1.98,2018-10-12,10,2018,382018.255319149
13115,29332151,1225000.0,4.0,3288.0,4,7.0,2,16,1,-97.7707672119141,1,0.733333333333333,30.2858180999756,6926.0,31,5,78703,1.98,2020-06-08,6,2020,1254743.61702128
13116,29483181,190000.0,1.0,988.0,2,4.66666666666667,1,14,1,-97.808464050293,1,1.0,30.2175674438477,6324.0,25,2,78745,1.98,2019-03-15,3,2019,341094.994301994
13117,29499856,410000.0,3.0,2390.0,4,6.66666666666667,2,16,1,-97.8588714599609,1,1.46666666666667,30.2015895843506,8058.0,32,1,78749,1.98,2019-05-21,5,2019,381030.627306273
13118,125903703,549900.0,3.0,2576.0,4,8.66666666666667,2,18,1,-97.9010391235352,1,1.73333333333333,30.1850776672363,6011.0,1,2,78739,1.98,2020-01-15,1,2020,577840.075
13119,29499854,500000.0,3.0,3281.0,4,6.66666666666667,2,16,1,-97.8591003417969,1,1.46666666666667,30.201322555542,7884.0,38,1,78749,1.98,2020-10-28,10,2020,420125.18490566
13120,29487014,369900.0,3.0,2289.0,3,8.0,2,17,1,-97.8679962158203,1,1.56666666666667,30.2176284790039,9757.0,38,3,78749,1.98,2018-11-05,11,2018,382018.255319149
13121,29330148,699000.0,2.0,1307.0,2,7.0,1,16,1,-97.7748184204102,1,0.766666666666667,30.2849388122559,5445.0,72,3,78703,1.98,2020-09-17,9,2020,1254743.61702128
13122,29505203,500000.0,4.0,2980.0,5,9.0,2,18,1,-97.8898162841797,1,1.33333333333333,30.1881980895996,8015.0,38,2,78739,1.98,2019-08-23,8,2019,531059.449339207
13123,29487013,400000.0,2.0,1419.0,3,8.0,1,17,1,-97.8678283691406,1,1.56666666666667,30.2175140380859,9975.0,64,3,78749,1.98,2020-07-24,7,2020,420125.18490566
13124,29331647,1500000.0,3.0,3298.0,4,7.0,2,16,1,-97.7691497802734,1,0.766666666666667,30.2863674163818,16117.2,43,4,78703,1.98,2018-04-04,4,2018,1122031.41584158
13125,70334848,460000.0,2.0,2197.0,3,9.0,1,18,1,-97.8714828491211,1,1.13333333333333,30.2022895812988,7753.0,20,2,78749,1.98,2019-06-24,6,2019,381030.627306273
13126,58313170,720000.0,2.0,1725.0,3,4.66666666666667,1,14,1,-97.7972717285156,1,1.3,30.228214263916,10628.0,25,2,78745,1.98,2020-07-06,7,2020,392596.379652605
13127,58313395,560000.0,2.0,1416.0,3,4.66666666666667,1,14,1,-97.7966079711914,1,1.26666666666667,30.2251377105713,9278.0,41,2,78745,1.98,2021-01-06,1,2021,
13128,64845144,975000.0,6.0,3320.0,6,6.0,2,16,1,-97.7658309936523,1,0.433333333333333,30.2794990539551,5837.0,38,11,78703,1.98,2018-12-03,12,2018,1122031.41584158
13129,29501701,575000.0,4.0,3643.0,4,9.0,2,18,1,-97.8795547485352,1,1.0,30.1934680938721,13503.6,35,1,78739,1.98,2018-07-19,7,2018,526146.308988764
13130,29483168,219000.0,2.0,1209.0,2,4.66666666666667,1,14,1,-97.8072814941406,1,1.0,30.2184219360352,6324.0,1,2,78745,1.98,2019-11-27,11,2019,341094.994301994
13131,29504700,500000.0,3.0,2153.0,3,9.0,1,18,1,-97.8881607055664,1,1.23333333333333,30.1907596588135,10410.0,17,2,78739,1.98,2020-12-11,12,2020,577840.075
13132,29496346,399000.0,2.0,2463.0,4,9.0,1,18,1,-97.8725891113281,1,1.1,30.2050018310547,15681.6,1,1,78749,1.98,2019-04-22,4,2019,381030.627306273
13133,29332144,330000.0,2.0,2142.0,3,7.0,1,16,1,-97.7717971801758,1,0.733333333333333,30.2854309082031,8102.0,27,5,78703,1.98,2018-07-10,7,2018,1122031.41584158
13134,58313667,350000.0,3.0,1692.0,4,4.66666666666667,2,14,1,-97.7993240356445,1,1.1,30.2226734161377,12196.8,1,5,78745,1.98,2020-01-23,1,2020,392596.379652605
13135,29504699,439900.0,3.0,2208.0,4,9.0,2,18,1,-97.8879547119141,1,1.23333333333333,30.1909503936768,16988.4,35,2,78739,1.98,2020-04-06,4,2020,577840.075
13136,29483512,499950.0,2.0,2153.0,4,6.0,1,17,1,-97.8555603027344,1,2.83333333333333,30.2207889556885,10105.0,37,5,78749,1.98,2019-09-18,9,2019,381030.627306273
13137,58314663,389000.0,3.0,1516.0,4,4.0,1,13,1,-97.8122100830078,1,0.9,30.2137870788574,5662.0,24,11,78745,1.98,2020-05-13,5,2020,392596.379652605
13138,29499343,310000.0,3.0,1893.0,4,6.66666666666667,2,16,1,-97.8469848632812,1,1.1,30.199556350708,5662.0,50,2,78749,1.98,2019-10-03,10,2019,381030.627306273
13139,29335140,895000.0,2.0,1850.0,3,7.0,1,16,1,-97.7692260742188,1,0.833333333333333,30.2933464050293,7666.0,25,1,78703,1.98,2018-09-20,9,2018,1122031.41584158
13140,64633698,450000.0,4.0,3650.0,4,8.66666666666667,2,18,1,-97.8974380493164,1,1.46666666666667,30.1918315887451,8973.0,39,15,78739,1.98,2019-01-04,1,2019,531059.449339207
13141,29479012,320000.0,2.0,1333.0,2,6.0,1,17,1,-97.850341796875,1,2.2,30.2330150604248,7753.0,1,1,78749,1.98,2020-04-10,4,2020,420125.18490566
13142,58313163,750000.0,2.0,1844.0,3,4.66666666666667,1,14,1,-97.7964859008789,1,1.36666666666667,30.2286052703857,9496.0,51,2,78745,1.98,2020-08-18,8,2020,392596.379652605
13143,29332130,2695000.0,6.0,5538.0,5,7.0,2,16,1,-97.7695846557617,1,0.733333333333333,30.2887268066406,16552.8,40,7,78703,1.98,2018-07-04,7,2018,1122031.41584158
13144,119620697,394655.0,3.0,2080.0,3,9.0,1,18,1,-97.9066696166992,1,2.26666666666667,30.1822776794434,8407.0,34,6,78739,1.98,2019-04-30,4,2019,531059.449339207
13145,58312661,370000.0,2.0,1164.0,3,4.0,1,12,1,-97.7883682250977,1,1.36666666666667,30.2268352508545,12196.8,8,2,78745,1.98,2019-06-05,6,2019,341094.994301994
13146,29481011,469000.0,3.0,2191.0,5,6.0,1,17,1,-97.8486328125,1,2.3,30.2269592285156,11325.6,68,1,78749,1.98,2020-06-02,6,2020,420125.18490566
13147,64745838,415000.0,2.0,2112.0,3,6.66666666666667,1,16,1,-97.8542785644531,1,1.23333333333333,30.1972122192383,9147.0,1,3,78749,1.98,2019-11-01,11,2019,381030.627306273
13148,29481510,389000.0,2.0,2153.0,3,6.0,1,17,1,-97.8662338256836,1,3.23333333333333,30.2274894714356,6838.0,1,4,78749,1.98,2018-04-24,4,2018,382018.255319149
13149,29332128,1975000.0,4.0,4919.0,4,7.0,2,16,1,-97.770133972168,1,0.766666666666667,30.2880630493164,18730.8,122,5,78703,1.98,2020-10-16,10,2020,1254743.61702128
13150,70335197,475000.0,3.0,3496.0,4,8.66666666666667,2,18,1,-97.9076080322266,1,1.9,30.1857528686523,9365.0,35,7,78739,1.98,2018-08-23,8,2018,526146.308988764
13151,58313659,685000.0,2.0,2038.0,3,4.66666666666667,1,14,1,-97.7961654663086,1,1.16666666666667,30.219123840332,12632.4,34,1,78745,1.98,2020-07-09,7,2020,392596.379652605
13152,29486508,365000.0,3.0,2183.0,4,6.0,2,17,1,-97.8572692871094,1,3.16666666666667,30.2153396606445,7405.0,30,5,78749,1.98,2019-12-19,12,2019,381030.627306273
13153,29331626,1450000.0,3.0,1964.0,4,7.0,2,16,1,-97.7684326171875,1,0.766666666666667,30.285249710083,15246.0,1,1,78703,1.98,2019-12-23,12,2019,1181184.08737864
13154,29496335,449000.0,3.0,2387.0,4,9.0,2,18,1,-97.8721084594727,1,1.1,30.2054119110107,7666.0,27,3,78749,1.98,2019-06-13,6,2019,381030.627306273
13155,69811197,468000.0,3.0,2717.0,4,8.66666666666667,2,18,1,-97.9036407470703,1,1.5,30.1941070556641,7230.0,31,1,78739,1.98,2019-12-17,12,2019,531059.449339207
13156,58312657,279000.0,1.0,1222.0,3,4.0,1,12,1,-97.7883682250977,1,1.4,30.2279853820801,13068.0,3,1,78745,1.98,2018-12-28,12,2018,337622.900355872
13157,29499328,415000.0,3.0,2095.0,4,6.66666666666667,2,16,1,-97.8485870361328,1,1.1,30.1975765228271,6185.0,51,2,78749,1.98,2019-09-20,9,2019,381030.627306273
13158,29505194,535000.0,3.0,2936.0,4,9.0,2,18,1,-97.8890914916992,1,1.33333333333333,30.189079284668,9147.0,32,4,78739,1.98,2020-07-30,7,2020,577840.075
13159,29483155,275000.0,2.0,1237.0,3,4.66666666666667,1,14,1,-97.8075790405273,1,1.0,30.2176647186279,9234.0,26,2,78745,1.98,2020-03-12,3,2020,392596.379652605
13160,29331622,2495000.0,6.0,4915.0,4,7.0,3,16,1,-97.7692642211914,1,0.766666666666667,30.2856521606445,12196.8,21,4,78703,1.98,2019-09-04,9,2019,1181184.08737864
13161,64500190,304000.0,3.0,2477.0,3,9.0,2,18,1,-97.8916244506836,1,1.33333333333333,30.1955814361572,5532.0,33,8,78739,1.98,2019-07-03,7,2019,531059.449339207
13162,29495996,350000.0,2.0,1458.0,3,4.66666666666667,1,14,1,-97.8520126342773,1,1.8,30.2063789367676,5662.0,20,1,78749,1.98,2019-10-31,10,2019,381030.627306273
13163,58314654,314900.0,2.0,1204.0,3,4.0,1,13,1,-97.8120956420898,1,0.9,30.2134170532227,5706.0,34,13,78745,1.98,2018-03-29,3,2018,337622.900355872
13164,29481245,272900.0,3.0,2697.0,4,6.0,2,17,1,-97.8639907836914,1,3.13333333333333,30.2272129058838,6490.0,29,9,78749,1.98,2019-02-27,2,2019,381030.627306273
13165,29504689,465000.0,3.0,2169.0,3,9.0,2,18,1,-97.8876495361328,1,1.26666666666667,30.1898860931396,8886.0,31,2,78739,1.98,2020-05-01,5,2020,577840.075
13166,58314154,425000.0,2.0,1390.0,3,4.66666666666667,1,14,1,-97.8085250854492,1,1.03333333333333,30.2171497344971,8842.0,1,2,78745,1.98,2020-04-10,4,2020,392596.379652605
13167,29496322,375000.0,2.0,1772.0,3,9.0,1,18,1,-97.87255859375,1,1.06666666666667,30.2062244415283,5749.0,38,8,78749,1.98,2020-10-20,10,2020,420125.18490566
13168,29333412,2495000.0,4.0,3854.0,4,7.0,1,16,1,-97.765022277832,1,0.833333333333333,30.288631439209,19602.0,21,1,78703,1.98,2018-04-05,4,2018,1122031.41584158
13169,29505185,439000.0,3.0,2889.0,4,9.0,2,18,1,-97.8902816772461,1,1.36666666666667,30.1895141601563,8276.0,1,3,78739,1.98,2018-06-15,6,2018,526146.308988764
13170,58314653,449900.0,2.0,1325.0,4,4.0,1,13,1,-97.8119888305664,1,0.933333333333333,30.2144947052002,6795.0,52,2,78745,1.98,2020-12-11,12,2020,392596.379652605
13171,29499320,330000.0,3.0,1576.0,3,6.66666666666667,2,16,1,-97.8484725952148,1,1.06666666666667,30.1986675262451,6926.0,25,2,78749,1.98,2019-07-11,7,2019,381030.627306273
13172,29333410,1850000.0,4.0,4374.0,4,7.0,2,16,1,-97.7653045654297,1,0.833333333333333,30.289794921875,13503.6,30,1,78703,1.98,2020-06-24,6,2020,1254743.61702128
13173,29504684,389000.0,2.0,1798.0,3,9.0,1,18,1,-97.8872375488281,1,1.2,30.1914768218994,7884.0,27,3,78739,1.98,2019-06-25,6,2019,531059.449339207
13174,29491504,545000.0,3.0,2810.0,4,8.0,1,17,1,-97.867805480957,1,1.46666666666667,30.2095050811768,8363.0,59,1,78749,1.98,2020-10-09,10,2020,420125.18490566
13175,29329113,995000.0,2.0,1336.0,2,6.0,1,16,1,-97.7553405761719,1,0.8,30.2789363861084,7884.0,25,1,78703,1.98,2020-12-31,12,2020,1254743.61702128
13176,29499311,449500.0,3.0,2050.0,4,6.66666666666667,2,16,1,-97.8491363525391,1,1.1,30.1983032226563,6874.0,47,2,78749,1.98,2020-08-14,8,2020,420125.18490566
13177,29480153,350000.0,2.0,1385.0,4,4.0,1,12,1,-97.7898941040039,1,1.26666666666667,30.2212047576904,7858.0,30,1,78745,1.98,2018-03-09,3,2018,337622.900355872
13178,29486504,350000.0,3.0,1607.0,3,4.66666666666667,2,14,1,-97.8505783081055,1,1.73333333333333,30.2139396667481,7971.0,25,2,78749,1.98,2020-07-21,7,2020,420125.18490566
13179,29332104,6300.0,4.0,2693.0,6,7.0,2,16,1,-97.7619323730469,1,0.966666666666667,30.2849788665771,10005.0,12,7,78703,1.98,2019-02-19,2,2019,1181184.08737864
13180,29496311,430000.0,2.0,1967.0,3,8.0,1,17,1,-97.8704299926758,1,1.5,30.2045135498047,13068.0,72,1,78749,1.98,2020-05-13,5,2020,420125.18490566
13181,29491000,309900.0,2.0,1331.0,3,4.66666666666667,1,14,1,-97.8517456054688,1,1.76666666666667,30.2094058990479,7971.0,16,1,78749,1.98,2018-11-09,11,2018,382018.255319149
13182,70335178,620000.0,4.0,3567.0,5,8.66666666666667,2,18,1,-97.9023132324219,1,1.73333333333333,30.1856021881104,9496.0,34,3,78739,1.98,2020-08-20,8,2020,577840.075
