,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
1298,55299840,985000.0,6.0,4537.0,4,6.66666666666667,1,16,1,-98.0017166137695,1,78737,2.01,2018-03-27,3,2018,531129.136690647
1299,29415600,349900.0,3.0,3438.0,4,3.66666666666667,1,14,1,-97.6504058837891,1,78754,1.98,2018-11-29,11,2018,248076.25
1300,29407595,319900.0,2.0,1288.0,3,3.66666666666667,1,14,1,-97.6531448364258,1,78724,1.98,2018-10-19,10,2018,254167.573529412
1301,114157307,425000.0,3.0,2648.0,4,8.0,2,15,0,-97.970329284668,0,78737,2.01,2018-05-16,5,2018,531129.136690647
1302,114157306,397500.0,3.0,2596.0,4,6.0,1,16,0,-97.9714126586914,1,78737,2.01,2018-09-21,9,2018,531129.136690647
1303,84134291,439900.0,4.5,3700.0,5,6.0,1,16,0,-97.9734191894531,1,78737,2.01,2018-05-11,5,2018,531129.136690647
1304,84129791,399000.0,4.0,3907.0,5,6.0,2,16,0,-97.977897644043,1,78737,2.01,2018-08-04,8,2018,531129.136690647
1305,111372586,230000.0,2.0,1627.0,3,5.0,1,11,2,-97.6154403686523,1,78754,1.98,2018-02-28,2,2018,248076.25
1306,2093866778,749900.0,4.0,3820.0,4,6.66666666666667,2,16,1,-98.0144729614258,1,78737,2.01,2018-03-31,3,2018,531129.136690647
1307,29404564,299000.0,2.0,1184.0,3,3.66666666666667,1,14,1,-97.6546020507812,1,78724,1.98,2018-05-01,5,2018,254167.573529412
1308,28595767,479000.0,4.0,3194.0,5,6.66666666666667,2,16,1,-97.9892501831055,1,78737,2.01,2018-10-23,10,2018,531129.136690647
1309,29404553,259900.0,2.0,1212.0,4,3.66666666666667,1,14,1,-97.65380859375,1,78724,1.98,2018-10-20,10,2018,254167.573529412
1310,121654549,255000.0,3.0,2305.0,4,5.0,2,11,2,-97.6183395385742,1,78754,1.98,2018-10-12,10,2018,248076.25
1311,28595753,394500.0,3.0,3221.0,3,6.66666666666667,3,16,1,-97.9881362915039,1,78737,2.01,2018-03-08,3,2018,531129.136690647
1312,28595751,498000.0,5.0,4072.0,5,6.66666666666667,2,16,1,-97.9893646240234,1,78737,2.01,2018-05-17,5,2018,531129.136690647
1313,96629741,530000.0,4.0,3659.0,4,6.0,2,16,0,-97.9751663208008,1,78737,2.01,2018-12-26,12,2018,531129.136690647
1314,28595737,445000.0,3.0,2635.0,4,6.66666666666667,1,16,1,-97.9868774414062,1,78737,2.01,2018-12-31,12,2018,531129.136690647
1315,28587235,824900.0,5.0,4004.0,4,6.66666666666667,1,16,1,-97.9913558959961,1,78737,2.01,2018-03-08,3,2018,531129.136690647
1316,80083187,299900.0,3.0,2962.0,4,6.0,2,16,0,-97.9868774414062,1,78737,2.01,2018-06-21,6,2018,531129.136690647
1317,80082183,340000.0,4.0,2382.0,4,6.0,1,16,0,-97.990119934082,1,78737,2.01,2018-03-23,3,2018,531129.136690647
1318,80076677,365000.0,3.0,2747.0,5,6.0,2,16,0,-97.9892272949219,1,78737,2.01,2018-01-23,1,2018,531129.136690647
1319,84076993,359990.0,3.0,2299.0,3,6.66666666666667,1,16,1,-97.9781188964844,1,78737,2.01,2018-07-25,7,2018,531129.136690647
1320,2093052659,599900.0,3.0,2862.0,3,6.66666666666667,1,16,1,-98.0145416259766,1,78737,2.01,2018-05-30,5,2018,531129.136690647
1321,67389624,294900.0,3.0,2769.0,4,6.0,2,16,0,-97.9885559082031,1,78737,2.01,2018-03-22,3,2018,531129.136690647
1322,67388620,599999.0,5.0,3667.0,4,6.0,1,16,0,-97.9771118164062,1,78737,2.01,2018-02-24,2,2018,531129.136690647
1323,67389616,365000.0,3.0,2602.0,4,6.0,1,16,0,-97.9864349365234,1,78737,2.01,2018-03-16,3,2018,531129.136690647
1324,84138104,368900.0,5.0,3895.0,5,6.0,2,16,0,-97.9765243530273,1,78737,2.01,2018-04-20,4,2018,531129.136690647
1325,55299100,798000.0,4.0,3820.0,5,6.66666666666667,1,16,1,-98.0081176757812,1,78737,2.01,2018-03-22,3,2018,531129.136690647
1326,84136989,589900.0,4.0,3776.0,4,6.0,1,16,0,-97.9745712280273,1,78737,2.01,2018-11-10,11,2018,531129.136690647
1327,119628591,370000.0,3.0,2484.0,4,6.66666666666667,1,16,1,-97.9773406982422,1,78737,2.01,2018-05-16,5,2018,531129.136690647
1328,29489089,565000.0,6.0,5393.0,5,7.0,2,17,1,-97.9812774658203,1,78736,1.98,2018-04-04,4,2018,370190.970588235
1329,84076564,375000.0,3.0,2956.0,4,6.66666666666667,1,16,1,-97.9802703857422,1,78737,2.01,2018-06-20,6,2018,531129.136690647
1330,28602057,722768.0,4.0,3632.0,4,6.66666666666667,1,16,1,-97.9959945678711,1,78737,2.01,2018-04-17,4,2018,531129.136690647
1331,67388548,440000.0,3.0,2979.0,5,6.0,1,16,0,-97.9834976196289,1,78737,2.01,2018-11-09,11,2018,531129.136690647
1332,28595540,598000.0,3.0,3036.0,3,6.66666666666667,2,16,1,-97.9964370727539,1,78737,2.01,2018-12-03,12,2018,531129.136690647
1333,125296531,447500.0,4.0,2372.0,3,6.0,1,16,0,-97.9821243286133,1,78737,2.01,2018-03-08,3,2018,531129.136690647
1334,28602027,1149000.0,5.0,4641.0,4,6.66666666666667,1,16,1,-97.9949188232422,1,78737,2.01,2018-08-14,8,2018,531129.136690647
1335,111966024,359000.0,3.0,2420.0,4,6.66666666666667,1,16,1,-97.9823532104492,1,78737,2.01,2018-06-28,6,2018,531129.136690647
1336,202157509,799000.0,4.0,3937.0,4,6.66666666666667,1,16,1,-98.010986328125,1,78737,2.01,2018-06-26,6,2018,531129.136690647
1337,2099842005,583990.0,4.0,2876.0,4,6.66666666666667,1,16,1,-98.0142669677734,1,78737,2.01,2018-06-21,6,2018,531129.136690647
1338,29490474,310000.0,3.0,2220.0,3,4.66666666666667,2,14,1,-97.8452758789062,1,78749,1.98,2018-06-15,6,2018,382018.255319149
1339,29478965,369900.0,2.0,1650.0,3,6.0,1,17,1,-97.8466262817383,1,78749,1.98,2018-02-09,2,2018,382018.255319149
1340,29485459,425000.0,2.0,1824.0,3,4.66666666666667,1,14,1,-97.8377456665039,1,78749,1.98,2018-09-27,9,2018,382018.255319149
1341,58317493,424900.0,3.0,2726.0,4,7.33333333333333,2,17,1,-97.853385925293,1,78748,1.98,2018-07-21,7,2018,308323.867986799
1342,29515488,355000.0,2.0,2142.0,3,7.33333333333333,1,17,1,-97.8552017211914,1,78748,1.98,2018-05-24,5,2018,308323.867986799
1343,80095446,325000.0,3.0,2284.0,3,3.66666666666667,2,15,1,-97.8045196533203,1,78748,1.98,2018-04-12,4,2018,308323.867986799
1344,80090945,324900.0,4.0,3500.0,4,3.66666666666667,2,15,1,-97.8067016601562,1,78748,1.98,2018-10-05,10,2018,308323.867986799
1345,29485430,349000.0,2.0,1689.0,3,4.66666666666667,1,14,1,-97.8344573974609,1,78749,1.98,2018-05-31,5,2018,382018.255319149
1346,70327932,519000.0,3.5,3472.0,4,6.66666666666667,2,17,1,-97.9051895141602,1,78736,1.98,2018-05-25,5,2018,370190.970588235
1347,29477424,385000.0,2.0,1777.0,3,6.66666666666667,1,17,1,-97.8799438476562,1,78736,1.98,2018-03-20,3,2018,370190.970588235
1348,64829923,529900.0,4.0,3450.0,4,6.66666666666667,2,17,1,-97.9009094238281,1,78736,1.98,2018-08-23,8,2018,370190.970588235
1349,70335184,567000.0,4.0,3592.0,5,8.66666666666667,2,18,1,-97.9084320068359,1,78739,1.98,2018-12-29,12,2018,526146.308988764
1350,70346170,499900.0,3.0,2880.0,3,8.0,1,18,1,-97.9177627563477,1,78739,1.98,2018-11-14,11,2018,526146.308988764
1351,29475910,319000.0,2.0,1257.0,3,6.66666666666667,1,17,1,-97.8891220092773,1,78736,1.98,2018-12-06,12,2018,370190.970588235
1352,83819132,874900.0,5.0,5536.0,5,8.66666666666667,2,18,1,-97.9130401611328,1,78739,1.98,2018-04-26,4,2018,526146.308988764
1353,70327902,420000.0,2.0,2105.0,3,6.66666666666667,1,17,1,-97.9004669189453,1,78736,1.98,2018-08-20,8,2018,370190.970588235
1354,83822617,475000.0,4.0,3181.0,5,8.0,2,18,1,-97.926025390625,1,78739,1.98,2018-03-21,3,2018,526146.308988764
1355,70343091,699900.0,4.0,4046.0,5,8.66666666666667,2,18,1,-97.91552734375,1,78739,1.98,2018-03-23,3,2018,526146.308988764
1356,79981086,519444.0,3.0,3420.0,4,8.0,2,18,1,-97.9225463867188,1,78739,1.98,2018-05-24,5,2018,526146.308988764
1357,29328893,975000.0,3.0,3816.0,3,5.66666666666667,1,16,1,-97.8681335449219,1,78735,1.98,2018-09-05,9,2018,979155.621052632
1358,80104576,425000.0,2.0,2119.0,3,8.0,1,18,1,-97.9241104125977,1,78739,1.98,2018-04-13,4,2018,526146.308988764
1359,29477879,279000.0,3.0,1582.0,3,6.66666666666667,2,17,1,-97.8961715698242,1,78736,1.98,2018-10-12,10,2018,370190.970588235
1360,29331378,889000.0,4.0,3989.0,3,5.66666666666667,2,16,1,-97.8780136108398,1,78735,1.98,2018-06-16,6,2018,979155.621052632
1361,79981064,450000.0,3.0,2520.0,4,8.0,2,18,1,-97.9207763671875,1,78739,1.98,2018-11-22,11,2018,526146.308988764
1362,29475874,325000.0,2.0,1461.0,3,6.66666666666667,2,17,1,-97.8919219970703,1,78736,1.98,2018-11-21,11,2018,370190.970588235
1363,83819555,395000.0,2.0,2026.0,4,8.0,1,18,1,-97.9260787963867,1,78739,1.98,2018-07-25,7,2018,526146.308988764
1364,58316555,675000.0,3.0,2677.0,4,8.0,1,18,1,-97.9353485107422,1,78737,1.98,2018-06-01,6,2018,531129.136690647
1365,83819370,225000.0,5.0,4360.0,0,5.66666666666667,1,16,1,-97.8844833374023,1,78735,1.98,2018-04-27,4,2018,979155.621052632
1366,70343049,600000.0,3.0,3152.0,4,8.66666666666667,2,18,1,-97.9085540771484,1,78739,1.98,2018-04-24,4,2018,526146.308988764
1367,29331367,899000.0,4.0,3550.0,3,5.66666666666667,2,16,1,-97.8730163574219,1,78735,1.98,2018-10-11,10,2018,979155.621052632
1368,70343041,624990.0,4.0,3638.0,5,8.66666666666667,2,18,1,-97.9093475341797,1,78739,1.98,2018-03-31,3,2018,526146.308988764
1369,29475862,329000.0,3.0,1682.0,3,6.66666666666667,2,17,1,-97.8920822143555,1,78736,1.98,2018-09-07,9,2018,370190.970588235
1370,29477999,335000.0,2.0,1759.0,4,6.66666666666667,1,17,1,-97.8973999023438,1,78736,1.98,2018-04-20,4,2018,370190.970588235
1371,29328858,989000.0,4.0,4262.0,4,5.66666666666667,2,16,1,-97.8583221435547,1,78735,1.98,2018-07-24,7,2018,979155.621052632
1372,80096521,621999.0,3.0,3128.0,4,8.66666666666667,2,18,1,-97.9100875854492,1,78739,1.98,2018-08-15,8,2018,526146.308988764
1373,29331356,2150000.0,5.0,5764.0,5,5.66666666666667,1,16,1,-97.873779296875,1,78735,1.98,2018-04-03,4,2018,979155.621052632
1374,70343011,615000.0,4.0,3436.0,4,8.66666666666667,2,18,1,-97.9098281860352,1,78739,1.98,2018-04-14,4,2018,526146.308988764
1375,83827950,435000.0,4.0,3392.0,4,8.66666666666667,2,18,1,-97.9169921875,1,78739,1.98,2018-08-31,8,2018,526146.308988764
1376,70327847,489000.0,3.0,3257.0,5,6.66666666666667,2,17,1,-97.9002304077148,1,78736,1.98,2018-06-14,6,2018,370190.970588235
1377,79980448,397500.0,2.0,2350.0,4,8.0,1,18,1,-97.933708190918,1,78737,1.98,2018-06-19,6,2018,531129.136690647
1378,83818928,349900.0,2.5,2545.0,3,8.66666666666667,1,18,1,-97.9165802001953,1,78739,1.98,2018-08-16,8,2018,526146.308988764
1379,29475843,289997.0,2.0,1316.0,3,6.66666666666667,1,17,1,-97.8905181884766,1,78736,1.98,2018-08-01,8,2018,370190.970588235
1380,70332496,745000.0,4.0,3920.0,4,5.77869409033186,2,15,0,-97.9324188232422,0,78737,1.98,2018-06-01,6,2018,531129.136690647
1381,121656412,925000.0,4.0,4278.0,6,8.0,2,18,1,-97.9272766113281,1,78737,1.98,2018-06-12,6,2018,531129.136690647
1382,80087840,565000.0,3.0,3354.0,4,6.0,2,17,1,-97.8792266845703,1,78735,1.98,2018-05-08,5,2018,979155.621052632
1383,2091018839,2650000.0,5.0,4647.0,4,5.66666666666667,1,16,1,-97.8807678222656,1,78735,1.98,2018-12-07,12,2018,979155.621052632
1384,29331338,999000.0,3.5,3714.0,4,5.66666666666667,2,16,1,-97.8721084594727,1,78735,1.98,2018-04-24,4,2018,979155.621052632
1385,29475835,319999.0,2.0,1446.0,3,6.66666666666667,1,17,1,-97.88671875,1,78736,1.98,2018-10-15,10,2018,370190.970588235
1386,83828866,407171.0,4.0,3201.0,4,8.66666666666667,2,18,1,-97.9177169799805,1,78739,1.98,2018-07-17,7,2018,526146.308988764
1387,120895855,490000.0,3.0,3151.0,4,8.0,2,18,1,-97.9087905883789,1,78737,1.98,2018-08-10,8,2018,531129.136690647
1388,60134324,510000.0,3.0,3034.0,4,6.0,2,17,1,-97.8835830688477,1,78735,1.98,2018-05-24,5,2018,979155.621052632
1389,70327819,339500.0,2.0,2725.0,3,6.66666666666667,2,17,1,-97.8974304199219,1,78736,1.98,2018-02-01,2,2018,370190.970588235
1390,120897492,599000.0,4.0,3614.0,5,8.0,2,18,1,-97.9103851318359,1,78737,1.98,2018-08-31,8,2018,531129.136690647
1391,29492308,1100000.0,6.0,4472.0,5,8.0,2,18,1,-97.916130065918,1,78737,1.98,2018-05-25,5,2018,531129.136690647
1392,114157292,499900.0,3.0,2797.0,3,8.0,1,15,0,-97.968376159668,0,78737,2.01,2018-06-15,6,2018,531129.136690647
1393,29492337,1698000.0,8.0,9393.0,6,8.0,3,18,1,-97.9228210449219,1,78737,1.98,2018-05-01,5,2018,531129.136690647
1394,110539801,379900.0,3.0,2288.0,3,6.0,2,17,1,-97.8743057250977,1,78735,1.98,2018-10-31,10,2018,979155.621052632
1395,29331294,925000.0,3.0,3131.0,4,5.66666666666667,1,16,1,-97.8703918457031,1,78735,1.98,2018-11-06,11,2018,979155.621052632
1396,64644197,995000.0,4.0,4360.0,5,8.0,2,18,1,-97.9087448120117,1,78737,1.98,2018-06-09,6,2018,531129.136690647
1397,120901178,450000.0,3.0,2736.0,4,8.0,1,18,1,-97.9106674194336,1,78737,1.98,2018-07-10,7,2018,531129.136690647
1398,120897666,464900.0,3.0,2839.0,4,8.0,1,18,1,-97.9090042114258,1,78737,1.98,2018-07-02,7,2018,531129.136690647
1399,70331788,550000.0,4.0,3189.0,5,6.0,2,17,1,-97.8869476318359,1,78735,1.98,2018-09-30,9,2018,979155.621052632
1400,83830643,549987.0,4.0,3197.0,4,8.66666666666667,2,18,1,-97.9144744873047,1,78739,1.98,2018-08-21,8,2018,526146.308988764
1401,64712287,509000.0,4.0,3580.0,4,6.66666666666667,2,17,1,-97.9005966186523,1,78736,1.98,2018-06-09,6,2018,370190.970588235
1402,70346128,489900.0,3.0,2574.0,4,8.66666666666667,1,18,1,-97.9191970825195,1,78739,1.98,2018-02-16,2,2018,526146.308988764
1403,29489125,375000.0,2.0,1586.0,2,7.0,1,17,1,-97.9680938720703,1,78737,1.98,2018-04-18,4,2018,531129.136690647
1404,70330275,4850000.0,6.0,10011.0,5,5.66666666666667,2,16,1,-97.8666610717773,1,78735,1.98,2018-03-09,3,2018,979155.621052632
1405,83815071,659000.0,3.0,3018.0,4,8.66666666666667,2,18,1,-97.9162673950195,1,78739,1.98,2018-07-25,7,2018,526146.308988764
1406,58297273,3200000.0,7.0,8015.0,6,5.66666666666667,2,16,1,-97.86669921875,1,78735,1.98,2018-07-03,7,2018,979155.621052632
1407,80105272,605000.0,4.0,4066.0,5,6.0,2,17,1,-97.8789367675781,1,78735,1.98,2018-06-20,6,2018,979155.621052632
1408,29331272,1100000.0,4.0,2944.0,3,5.66666666666667,1,16,1,-97.8696975708008,1,78735,1.98,2018-11-17,11,2018,979155.621052632
1409,29331271,699000.0,4.0,3722.0,4,5.66666666666667,2,16,1,-97.8693771362305,1,78735,1.98,2018-03-30,3,2018,979155.621052632
1410,83829770,3349000.0,7.0,6430.0,5,5.66666666666667,1,16,1,-97.880126953125,1,78735,1.98,2018-03-16,3,2018,979155.621052632
1411,119980038,569000.0,3.0,3398.0,4,8.0,1,18,1,-97.9097137451172,1,78737,1.98,2018-09-07,9,2018,531129.136690647
1412,70346036,379900.0,3.0,3124.0,4,8.66666666666667,2,18,1,-97.9189071655273,1,78739,1.98,2018-05-30,5,2018,526146.308988764
1413,83832035,614900.0,4.0,3229.0,4,8.66666666666667,2,18,1,-97.9146347045898,1,78739,1.98,2018-04-13,4,2018,526146.308988764
1414,70330266,3600000.0,7.0,8512.0,5,5.66666666666667,2,16,1,-97.8684005737305,1,78735,1.98,2018-04-30,4,2018,979155.621052632
1415,94642020,485000.0,3.0,2536.0,3,8.66666666666667,1,18,1,-97.9148864746094,1,78739,1.98,2018-07-14,7,2018,526146.308988764
1416,70330263,1999000.0,7.0,6041.0,5,5.66666666666667,2,16,1,-97.870231628418,1,78735,1.98,2018-06-09,6,2018,979155.621052632
1417,29477763,336000.0,2.0,1448.0,3,6.66666666666667,1,17,1,-97.8951416015625,1,78736,1.98,2018-02-28,2,2018,370190.970588235
1418,29475763,199900.0,1.0,1092.0,2,6.0,2,17,1,-97.8799591064453,1,78735,1.98,2018-02-28,2,2018,979155.621052632
1419,58297259,2765000.0,9.0,7142.0,6,5.66666666666667,2,16,1,-97.871711730957,1,78735,1.98,2018-02-01,2,2018,979155.621052632
1420,70356758,609000.0,4.0,3940.0,5,6.0,2,17,1,-97.8755722045898,1,78735,1.98,2018-08-07,8,2018,979155.621052632
1421,29503000,599900.0,3.0,3193.0,4,8.0,1,18,1,-97.9611663818359,1,78737,1.98,2018-04-26,4,2018,531129.136690647
1422,70331757,499900.0,4.0,3392.0,4,6.0,2,17,1,-97.8829650878906,1,78735,1.98,2018-02-05,2,2018,979155.621052632
1423,29331250,1599000.0,7.0,6113.0,5,5.66666666666667,2,16,1,-97.862434387207,1,78735,1.98,2018-11-05,11,2018,979155.621052632
1424,29511473,289900.0,1.5,1050.0,2,5.0,2,15,1,-97.8356094360352,1,78748,1.98,2018-03-22,3,2018,308323.867986799
1425,2091232469,408225.0,4.0,1859.0,3,5.0,2,15,1,-97.8349227905273,1,78748,1.98,2018-04-20,4,2018,308323.867986799
1426,29509944,289999.0,2.0,1759.0,3,5.0,2,15,1,-97.8318481445312,1,78748,1.98,2018-06-16,6,2018,308323.867986799
1427,29511443,334900.0,2.0,1636.0,3,5.0,1,15,1,-97.8423233032227,1,78748,1.98,2018-06-29,6,2018,308323.867986799
1428,60138910,315000.0,3.0,2168.0,3,5.0,2,15,1,-97.8389587402344,1,78748,1.98,2018-02-23,2,2018,308323.867986799
1429,64598336,250000.0,3.0,1945.0,3,5.0,2,15,1,-97.8357391357422,1,78748,1.98,2018-07-18,7,2018,308323.867986799
1430,70332813,354900.0,3.0,2310.0,4,5.0,1,15,1,-97.8440017700195,1,78748,1.98,2018-08-25,8,2018,308323.867986799
1431,29510310,304900.0,2.0,1382.0,3,5.0,1,15,1,-97.8433685302734,1,78748,1.98,2018-12-12,12,2018,308323.867986799
1432,29510309,315000.0,2.0,1281.0,3,5.0,1,15,1,-97.8433532714844,1,78748,1.98,2018-09-12,9,2018,308323.867986799
1433,64836308,319900.0,3.0,2086.0,3,5.0,2,15,1,-97.8366241455078,1,78748,1.98,2018-09-27,9,2018,308323.867986799
1434,29509800,285000.0,2.0,1661.0,3,5.0,1,15,1,-97.8322448730469,1,78748,1.98,2018-10-17,10,2018,308323.867986799
1435,29507262,299900.0,3.0,1777.0,4,5.0,2,15,1,-97.8364715576172,1,78748,1.98,2018-09-11,9,2018,308323.867986799
1436,29510241,299900.0,2.5,2334.0,4,5.0,2,15,1,-97.8417663574219,1,78748,1.98,2018-01-26,1,2018,308323.867986799
1437,70332736,399900.0,3.0,2531.0,4,5.0,2,15,1,-97.8414840698242,1,78748,1.98,2018-10-19,10,2018,308323.867986799
1438,29510228,260000.0,2.0,1250.0,3,5.0,1,15,1,-97.8412017822266,1,78748,1.98,2018-01-29,1,2018,308323.867986799
1439,83126488,245000.0,3.0,1474.0,3,5.0,2,15,1,-97.8252334594727,1,78748,1.98,2018-12-07,12,2018,308323.867986799
1440,70332720,314900.0,2.0,2046.0,3,5.0,1,15,1,-97.8427352905273,1,78748,1.98,2018-09-14,9,2018,308323.867986799
1441,64494977,254000.0,2.0,1487.0,3,5.66666666666667,1,17,1,-97.8392105102539,1,78748,1.98,2018-05-21,5,2018,308323.867986799
1442,83126457,279000.0,3.0,1768.0,3,5.0,2,15,1,-97.8251495361328,1,78748,1.98,2018-06-28,6,2018,308323.867986799
1443,29501557,309000.0,2.0,1390.0,3,6.66666666666667,1,16,1,-97.8349380493164,1,78745,1.98,2018-08-29,8,2018,337622.900355872
1444,70332705,379000.0,3.0,3217.0,5,5.0,2,15,1,-97.8429794311523,1,78748,1.98,2018-05-21,5,2018,308323.867986799
1445,29493929,325000.0,2.0,2101.0,3,4.66666666666667,1,14,1,-97.8344268798828,1,78745,1.98,2018-07-25,7,2018,337622.900355872
1446,119620439,249500.0,2.0,1287.0,3,3.33333333333333,1,14,1,-97.8188781738281,1,78748,1.98,2018-03-09,3,2018,308323.867986799
1447,70332694,209000.0,3.0,2023.0,4,5.0,2,15,1,-97.8368072509766,1,78748,1.98,2018-09-28,9,2018,308323.867986799
1448,114405961,279000.0,3.0,1422.0,3,7.33333333333333,2,17,1,-97.8466873168945,1,78748,1.98,2018-09-13,9,2018,308323.867986799
1449,89551301,365000.0,4.0,2041.0,4,4.0,2,13,1,-97.8300552368164,1,78745,1.98,2018-10-30,10,2018,337622.900355872
1450,60138961,329900.0,2.0,1926.0,3,4.66666666666667,1,15,1,-97.8414154052734,1,78748,1.98,2018-07-09,7,2018,308323.867986799
1451,29506972,260000.0,2.0,1234.0,3,5.66666666666667,1,16,1,-97.833251953125,1,78748,1.98,2018-07-10,7,2018,308323.867986799
1452,60138953,314900.0,3.0,2834.0,3,4.66666666666667,2,15,1,-97.8414306640625,1,78748,1.98,2018-12-05,12,2018,308323.867986799
1453,29501471,295000.0,3.0,1931.0,4,6.66666666666667,2,16,1,-97.833137512207,1,78745,1.98,2018-03-09,3,2018,337622.900355872
1454,29514453,284000.0,3.0,3458.0,4,4.66666666666667,2,15,1,-97.8378753662109,1,78748,1.98,2018-06-22,6,2018,308323.867986799
1455,89548952,214900.0,3.0,1236.0,2,3.66666666666667,2,15,1,-97.8325424194336,1,78748,1.98,2018-04-27,4,2018,308323.867986799
1456,64887452,225000.0,2.0,1167.0,3,5.66666666666667,1,17,1,-97.83837890625,1,78748,1.98,2018-01-27,1,2018,308323.867986799
1457,29509911,198000.0,2.0,1813.0,3,5.0,2,15,1,-97.8303375244141,1,78748,1.98,2018-07-02,7,2018,308323.867986799
1458,29506958,239900.0,2.0,1378.0,3,5.66666666666667,1,16,1,-97.8320617675781,1,78748,1.98,2018-05-04,5,2018,308323.867986799
1459,89548909,299700.0,3.0,1880.0,3,3.33333333333333,2,14,1,-97.8201751708984,1,78748,1.98,2018-07-19,7,2018,308323.867986799
1460,29514496,300000.0,3.0,2828.0,4,4.66666666666667,2,15,1,-97.8391647338867,1,78748,1.98,2018-03-29,3,2018,308323.867986799
1461,29498195,429900.0,2.0,1738.0,3,4.0,1,13,1,-97.8180923461914,1,78745,1.98,2018-12-14,12,2018,337622.900355872
1462,89548693,409000.0,3.0,2077.0,3,4.0,2,13,1,-97.8276596069336,1,78745,1.98,2018-06-22,6,2018,337622.900355872
1463,29495828,275000.0,2.0,1165.0,2,4.66666666666667,1,14,1,-97.8447113037109,1,78749,1.98,2018-06-29,6,2018,382018.255319149
1464,64439950,299997.0,3.0,3000.0,4,4.66666666666667,2,15,1,-97.8442153930664,1,78748,1.98,2018-07-20,7,2018,308323.867986799
1465,29498662,324000.0,2.0,1321.0,3,4.66666666666667,2,14,1,-97.8305053710938,1,78745,1.98,2018-10-31,10,2018,337622.900355872
1466,29512888,224900.0,3.0,1222.0,3,3.33333333333333,2,14,1,-97.817268371582,1,78748,1.98,2018-12-06,12,2018,308323.867986799
1467,58317450,254900.0,3.0,2643.0,3,4.66666666666667,2,15,1,-97.8401565551758,1,78748,1.98,2018-06-28,6,2018,308323.867986799
1468,63838636,124900.0,3.0,1650.0,3,4.0,2,13,1,-97.8245544433594,1,78745,1.98,2018-12-31,12,2018,337622.900355872
1469,29514379,225000.0,3.0,1743.0,3,3.66666666666667,2,15,1,-97.8306274414062,1,78748,1.98,2018-04-14,4,2018,308323.867986799
1470,89552394,320000.0,3.0,2175.0,3,3.33333333333333,2,14,1,-97.81884765625,1,78748,1.98,2018-07-25,7,2018,308323.867986799
1471,60138947,284000.0,3.0,2608.0,3,4.66666666666667,2,15,1,-97.8433380126953,1,78748,1.98,2018-09-11,9,2018,308323.867986799
1472,58317365,255000.0,3.0,1422.0,3,3.66666666666667,2,15,1,-97.8309173583984,1,78748,1.98,2018-04-10,4,2018,308323.867986799
1473,29509893,315000.0,2.0,1753.0,3,5.0,1,15,1,-97.8294448852539,1,78748,1.98,2018-02-17,2,2018,308323.867986799
1474,29506971,296000.0,2.0,1383.0,3,5.66666666666667,1,16,1,-97.8330841064453,1,78748,1.98,2018-03-01,3,2018,308323.867986799
1475,29499048,339000.0,2.0,1701.0,3,4.0,1,13,1,-97.8224411010742,1,78745,1.98,2018-08-17,8,2018,337622.900355872
1476,29498998,315000.0,2.0,1508.0,3,4.0,1,13,1,-97.8208999633789,1,78745,1.98,2018-02-15,2,2018,337622.900355872
1477,60138939,335000.0,3.0,2834.0,3,4.66666666666667,2,15,1,-97.8432769775391,1,78748,1.98,2018-08-28,8,2018,308323.867986799
1478,29507435,312900.0,2.0,1589.0,3,6.66666666666667,1,16,1,-97.8369216918945,1,78748,1.98,2018-03-30,3,2018,308323.867986799
